Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57957974,06/20/2023 11:59:16 PM,06/21/2023 07:44:57 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,06/20/2023 11:59:16 PM,11 MANHATTAN,08,Precinct 25,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80143454654757,-73.93443230896085,POINT (-73.934432308961 40.801434546548)
57963392,06/21/2023 11:44:44 PM,06/22/2023 02:26:07 PM,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,1-3 Residential Units,Sidewalk,11385,1868 GROVE STREET,GROVE STREET,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ADDRESS,RIDGEWOOD,GROVE STREET,,Closed,,"The Department of Transportation inspected the location more than six months ago and has notified the property owner of any defective sidewalk conditions. The property owner is responsible for maintaining, repairing and installing sidewalks adjoining their property, according to Section 19-152 of the New York City Administrative Code.",06/22/2023 02:26:10 PM,05 QUEENS,34,Precinct 104,4034080022,QUEENS,1009612,196312,ONLINE,Unspecified,QUEENS,,,,,,,,40.70547150635326,-73.90852564003957,POINT (-73.90852564004 40.705471506353)
57954221,06/20/2023 10:04:46 PM,06/20/2023 10:29:35 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10075,501 EAST   79 STREET,EAST   79 STREET,YORK AVENUE,EAST END AVENUE,YORK AVENUE,EAST END AVENUE,ADDRESS,NEW YORK,EAST   79 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 10:29:40 PM,08 MANHATTAN,05,Precinct 19,1015760001,MANHATTAN,998073,220271,PHONE,Unspecified,MANHATTAN,,,,,,,,40.771258559928484,-73.95009466900287,POINT (-73.950094669003 40.771258559928)
57963572,06/21/2023 12:44:48 PM,06/22/2023 01:06:54 PM,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,N/A,Sidewalk,10312,474 TENNYSON DRIVE,TENNYSON DRIVE,SEACREST AVENUE,OCEANIC AVENUE,SEACREST AVENUE,OCEANIC AVENUE,ADDRESS,STATEN ISLAND,TENNYSON DRIVE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/22/2023 10:54:55 AM,03 STATEN ISLAND,51,Precinct 122,5053210037,STATEN ISLAND,942232,133734,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.53364481857201,-74.15115879454089,POINT (-74.151158794541 40.533644818572)
57961196,06/21/2023 11:14:47 AM,06/21/2023 01:28:34 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11218,1136 38 STREET,38 STREET,FORT HAMILTON PARKWAY,12 AVENUE,FORT HAMILTON PARKWAY,12 AVENUE,ADDRESS,BROOKLYN,38 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 01:28:39 PM,12 BROOKLYN,39,Precinct 66,3052900050,BROOKLYN,987287,173612,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64320094120458,-73.98905652871622,POINT (-73.989056528716 40.643200941205)
57953402,06/20/2023 09:52:08 PM,06/20/2023 10:14:10 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10029,310 EAST  115 STREET,EAST  115 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST  115 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 10:14:13 PM,11 MANHATTAN,08,Precinct 23,1016840001,MANHATTAN,1001451,229331,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.79611991532715,-73.9378758440409,POINT (-73.937875844041 40.796119915327)
57957128,06/20/2023 07:05:00 AM,06/21/2023 06:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,11216,1227 FULTON STREET,FULTON STREET,BEDFORD AVE,ARLINGTON PL,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection (DEP) observed a violation of the NYC Air or Noise Code during the inspection. DEP issued a summons.,06/21/2023 06:30:00 AM,03 BROOKLYN,36,Precinct 79,3018420058,BROOKLYN,997414,187235,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6805837989899,-73.95253848599785,POINT (-73.952538485998 40.68058379899)
57959981,06/20/2023 10:56:34 AM,06/22/2023 01:34:13 PM,DSNY,Department of Sanitation,Commercial Disposal Complaint,No Private Carter,N/A,Street,10011,101 WEST   17 STREET,WEST   17 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,ADDRESS,NEW YORK,WEST   17 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/22/2023 01:34:16 PM,04 MANHATTAN,03,Precinct 13,1007930033,MANHATTAN,985425,208664,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73941102813062,-73.9957599123247,POINT (-73.995759912325 40.739411028131)
57964760,06/21/2023 09:51:05 AM,06/21/2023 10:25:39 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11434,115-28 BEDELL STREET,BEDELL STREET,115 ROAD,116 AVENUE,115 ROAD,116 AVENUE,ADDRESS,JAMAICA,BEDELL STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 10:25:43 AM,12 QUEENS,28,Precinct 113,4121990020,QUEENS,1043626,189777,MOBILE,Unspecified,QUEENS,,,,,,,,40.68737163562411,-73.78590364680184,POINT (-73.785903646802 40.687371635624)
57956075,06/20/2023 09:40:00 AM,06/20/2023 04:40:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,Location Type: Residential Address,,10025,69 WEST  107 STREET,WEST  107 STREET,COLUMBUS AVE,MANHATTAN AVE,,,ADDRESS,NEW YORK,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,06/20/2023 04:40:00 PM,07 MANHATTAN,07,Precinct 24,1018430005,MANHATTAN,994856,230608,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79963530906949,-73.96169271788774,POINT (-73.961692717888 40.799635309069)
57959342,06/20/2023 04:54:37 PM,06/04/2024 12:52:15 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Rodent Infestation,Restaurant/Bar/Deli/Bakery,10007,61 READE STREET,READE STREET,BROADWAY,CHURCH STREET,BROADWAY,CHURCH STREET,ADDRESS,NEW YORK,READE STREET,,Closed,,This SR was administratively closed. The issue you reported was addressed.,06/04/2024 12:52:19 AM,01 MANHATTAN,01,Precinct 1,1001490003,MANHATTAN,982453,199748,PHONE,Unspecified,MANHATTAN,,,,,,,,40.714938675350496,-74.00648224679168,POINT (-74.006482246792 40.71493867535)
57964850,06/21/2023 01:58:20 PM,06/21/2023 02:17:38 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11423,102-06 189 STREET,189 STREET,HENDERSON AVENUE,104 AVENUE,HENDERSON AVENUE,104 AVENUE,ADDRESS,HOLLIS,189 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 02:17:41 PM,12 QUEENS,27,Precinct 103,4103670168,QUEENS,1048377,197274,PHONE,Unspecified,QUEENS,,,,,,,,40.70791593607488,-73.76870131935561,POINT (-73.768701319356 40.707915936075)
57966128,06/21/2023 08:52:25 PM,06/17/2024 03:09:04 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Request New Hours of Operation,Park,11377,52-01 39 DRIVE,39 DRIVE,52 STREET,54 STREET,52 STREET,54 STREET,ADDRESS,WOODSIDE,39 DRIVE,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,06/17/2024 03:09:08 PM,02 QUEENS,26,Precinct 108,4012360002,QUEENS,1008631,211549,MOBILE,Lawrence Virgilio Playground,QUEENS,,,,,,,,40.74729610031015,-73.91200865479816,POINT (-73.912008654798 40.74729610031)
57958289,06/20/2023 06:13:00 AM,06/21/2023 06:56:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,10473,716 BEACH AVENUE,BEACH AVENUE,SEWARD AVENUE,LAFAYETTE AVENUE,,,ADDRESS,BRONX,,,Closed,,The Department of Sanitation does NOT have jurisdiction over vehicles (abandoned or otherwise) that have license plates affixed to them. Your request will be referred to the NYPD for further action.,06/21/2023 12:00:00 PM,09 BRONX,18,Precinct 43,2035980013,BRONX,1022040,237872,PHONE,Unspecified,BRONX,,,,,,,,40.8194985066292,-73.86346739347533,POINT (-73.863467393475 40.819498506629)
57957713,06/20/2023 11:12:17 AM,02/21/2024 12:54:25 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Power Lines,Street,10314,186 WARWICK AVENUE,WARWICK AVENUE,ASH PLACE,WESTWOOD AVENUE,ASH PLACE,WESTWOOD AVENUE,ADDRESS,STATEN ISLAND,WARWICK AVENUE,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",02/21/2024 12:54:28 AM,02 STATEN ISLAND,50,Precinct 121,5007790028,STATEN ISLAND,946202,160279,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60652349003107,-74.13702621520592,POINT (-74.137026215206 40.606523490031)
57962231,06/21/2023 08:26:40 AM,06/21/2023 08:36:40 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10128,340 EAST   96 STREET,EAST   96 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   96 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 08:36:45 AM,08 MANHATTAN,08,Precinct 19,1015580026,MANHATTAN,999357,224748,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.783544642110655,-73.9454489649292,POINT (-73.945448964929 40.783544642111)
57961403,06/21/2023 06:51:55 PM,06/21/2023 06:52:48 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10454,400 BROOK AVENUE,BROOK AVENUE,EAST  143 STREET,EAST  144 STREET,EAST  143 STREET,EAST  144 STREET,ADDRESS,BRONX,BROOK AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 06:52:52 PM,01 BRONX,08,Precinct 40,2022690100,BRONX,1007256,234955,ONLINE,Unspecified,BRONX,,,,,,,,40.81154303671623,-73.91689090006788,POINT (-73.916890900068 40.811543036716)
57960989,06/21/2023 09:02:42 AM,06/22/2023 11:47:46 AM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Sidewalk,10463,3765 RIVERDALE AVENUE,RIVERDALE AVENUE,WEST  238 STREET,WEST  238 STREET,WEST  238 STREET,WEST  238 STREET,ADDRESS,BRONX,RIVERDALE AVENUE,,Closed,,The Department of Sanitation cleaned the location.,06/22/2023 07:21:04 AM,08 BRONX,11,Precinct 50,2057960150,BRONX,1009830,262807,ONLINE,Unspecified,BRONX,,,,,,,,40.887981413057815,-73.90748607743264,POINT (-73.907486077433 40.887981413058)
57968171,06/22/2023 12:15:06 AM,06/22/2023 12:43:38 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11358,47-15 164 STREET,164 STREET,PIDGEON MEADOW ROAD,OAK AVENUE,PIDGEON MEADOW ROAD,OAK AVENUE,ADDRESS,FLUSHING,164 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 12:43:40 AM,07 QUEENS,20,Precinct 109,4055630015,QUEENS,1038851,212678,ONLINE,Unspecified,QUEENS,,,,,,,,40.75025995700128,-73.80293538258258,POINT (-73.802935382583 40.750259957001)
57957623,06/20/2023 09:32:38 AM,06/26/2023 09:37:20 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION,RESIDENTIAL BUILDING,10468,2710 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/26/2023 12:00:00 AM,07 BRONX,14,Precinct 52,2033160020,BRONX,1013124,255501,ONLINE,Unspecified,BRONX,,,,,,,,40.8679185556592,-73.89560433136421,POINT (-73.895604331364 40.867918555659)
57957443,06/20/2023 09:31:01 PM,06/20/2023 09:56:15 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11226,297 LENOX ROAD,LENOX ROAD,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 09:56:21 PM,17 BROOKLYN,40,Precinct 67,3048370089,BROOKLYN,998329,177624,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.654202340327004,-73.94925961550564,POINT (-73.949259615506 40.654202340327)
57968063,06/21/2023 10:54:20 PM,06/21/2023 11:18:20 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11208,722 CLEVELAND STREET,CLEVELAND STREET,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,ADDRESS,BROOKLYN,CLEVELAND STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 11:18:23 PM,05 BROOKLYN,42,Precinct 75,3040800050,BROOKLYN,1016851,182240,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66682341260403,-73.88248450311107,POINT (-73.882484503111 40.666823412604)
57953240,06/20/2023 08:58:10 AM,06/20/2023 02:17:33 PM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,,Street/Sidewalk,10473,820 BOYNTON AVENUE,BOYNTON AVENUE,LAFAYETTE AVENUE,STORY AVENUE,LAFAYETTE AVENUE,STORY AVENUE,ADDRESS,BRONX,BOYNTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 02:17:39 PM,09 BRONX,18,Precinct 43,2036270040,BRONX,1018510,238075,ONLINE,Unspecified,BRONX,,,,,,,,40.8200700799799,-73.87621998045462,POINT (-73.876219980455 40.82007007998)
57957929,06/20/2023 10:44:11 PM,07/27/2023 12:14:22 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10023,31 WEST   72 STREET,WEST   72 STREET,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,CENTRAL PARK EXIT WEST   72 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:14:27 PM,07 MANHATTAN,06,Precinct 20,1011257502,MANHATTAN,990400,222359,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.776998240844,-73.97779467359632,POINT (-73.977794673596 40.776998240844)
57956318,06/20/2023 04:00:25 PM,06/26/2023 08:40:28 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING,RESIDENTIAL BUILDING,10454,411 EAST  136 STREET,EAST  136 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/26/2023 12:00:00 AM,01 BRONX,08,Precinct 40,2022810010,BRONX,1005504,233503,PHONE,Unspecified,BRONX,,,,,,,,40.80756208946976,-73.92322458830684,POINT (-73.923224588307 40.80756208947)
57959918,06/20/2023 09:06:12 PM,06/20/2023 09:28:59 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10468,2531 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST  190 STREET,WEST  192 STREET,WEST  190 STREET,WEST  192 STREET,ADDRESS,BRONX,DAVIDSON AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 09:29:05 PM,07 BRONX,14,Precinct 52,2032040040,BRONX,1011729,254397,MOBILE,Unspecified,BRONX,,,,,,,,40.86489286589889,-73.90065255960958,POINT (-73.90065255961 40.864892865899)
57967388,06/21/2023 10:02:02 AM,,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11238,268 LINCOLN PLACE,LINCOLN PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,,In Progress,,,,08 BROOKLYN,35,Precinct 77,3011790001,BROOKLYN,993468,184688,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67359784846708,-73.96676888492564,POINT (-73.966768884926 40.673597848467)
57955598,06/20/2023 12:21:43 PM,06/20/2023 03:32:37 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,10461,1839 TOMLINSON AVENUE,TOMLINSON AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,ADDRESS,BRONX,TOMLINSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 03:32:41 PM,11 BRONX,13,Precinct 49,2041310020,BRONX,1024947,249256,PHONE,Unspecified,BRONX,,,,,,,,40.850731339269274,-73.85289555640664,POINT (-73.852895556407 40.850731339269)
57953123,06/20/2023 02:55:18 PM,06/20/2023 03:06:27 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11211,1247 GRAND STREET,GRAND STREET,GARDNER AVENUE,NEWTOWN CREEK SHORELINE,GARDNER AVENUE,NEWTOWN CREEK SHORELINE,ADDRESS,BROOKLYN,GRAND STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/20/2023 03:06:32 PM,01 BROOKLYN,34,Precinct 90,3029290042,BROOKLYN,1004666,199982,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71555757559154,-73.92635348089473,POINT (-73.926353480895 40.715557575592)
57966299,06/21/2023 08:21:49 AM,06/22/2023 12:09:37 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,10465,831 VINCENT AVENUE,VINCENT AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,PHILIP AVENUE,LAFAYETTE AVENUE,ADDRESS,BRONX,VINCENT AVENUE,,Closed,,The Department of Sanitation collected the requested items.,06/21/2023 10:55:10 PM,10 BRONX,13,Precinct 45,2054720067,BRONX,1034438,242152,ONLINE,Unspecified,BRONX,,,,,,,,40.83118412506206,-73.81864239087109,POINT (-73.818642390871 40.831184125062)
57965921,06/21/2023 07:23:25 AM,06/21/2023 08:11:49 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11235,2736 EAST   28 STREET,EAST   28 STREET,VOORHIES AVENUE,SHORE PARKWAY,VOORHIES AVENUE,SHORE PARKWAY,ADDRESS,BROOKLYN,EAST   28 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 08:12:21 AM,15 BROOKLYN,48,Precinct 61,,BROOKLYN,1000574,152954,PHONE,Unspecified,BROOKLYN,,,,,,,,40.586484493486154,-73.94122834312182,POINT (-73.941228343122 40.586484493486)
55893005,11/04/2022 11:03:36 AM,11/12/2022 02:41:52 PM,DSNY,Department of Sanitation,Street Sweeping Complaint,Street Not Swept,N/A,Street,11372,34 AVENUE,34 AVENUE,34 AVENUE,94 STREET,34 AVENUE,94 STREET,INTERSECTION,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,11/05/2022 05:58:51 AM,03 QUEENS,25,Precinct 115,,QUEENS,1019192,214334,ONLINE,Unspecified,QUEENS,,,,,,,,40.75490478939785,-73.87387944219542,POINT (-73.873879442195 40.754904789398)
57963617,06/21/2023 10:29:33 PM,06/21/2023 11:48:48 PM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,10003,19 EAST   17 STREET,EAST   17 STREET,5 AVENUE,BROADWAY,5 AVENUE,BROADWAY,ADDRESS,NEW YORK,EAST   17 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/21/2023 11:48:52 PM,05 MANHATTAN,03,Precinct 13,1008460015,MANHATTAN,986761,207930,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73739610162567,-73.99093911642493,POINT (-73.990939116425 40.737396101626)
57956183,06/20/2023 10:48:41 AM,06/21/2023 05:37:36 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,BROKEN OR MISSING,RESIDENTIAL BUILDING,11421,85-50 91 STREET,91 STREET,,,,,ADDRESS,WOODHAVEN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/21/2023 12:00:00 AM,09 QUEENS,32,Precinct 102,4088730019,QUEENS,1024646,192572,ONLINE,Unspecified,QUEENS,,,,,,,,40.695150231970175,-73.85432429462348,POINT (-73.854324294623 40.69515023197)
57964517,06/21/2023 06:04:00 PM,06/23/2023 11:28:00 AM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,,Sidewalk,10309,947 RENSSELAER AVENUE,RENSSELAER AVENUE,FOSTER ROAD,LENEVAR AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,,The E-Waste appointment could not be serviced due to inaccessibility or some other problem.,06/23/2023 11:28:00 AM,03 STATEN ISLAND,51,Precinct 123,5069260014,STATEN ISLAND,926866,135214,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.53762104181787,-74.2064499992775,POINT (-74.206449999277 40.537621041818)
57965093,06/21/2023 04:20:23 PM,06/21/2023 05:30:34 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11229,2220 EAST   15 STREET,EAST   15 STREET,AVENUE V,GRAVESEND NECK ROAD,AVENUE V,GRAVESEND NECK ROAD,ADDRESS,BROOKLYN,EAST   15 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 05:30:40 PM,15 BROOKLYN,48,Precinct 61,3073750014,BROOKLYN,996499,156448,PHONE,Unspecified,BROOKLYN,,,,,,,,40.5960813900954,-73.955893318515,POINT (-73.955893318515 40.596081390095)
57960206,06/20/2023 10:53:21 AM,07/17/2023 09:05:26 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,NO GAS OR ELECTRICITY,RESIDENTIAL BUILDING,11212,378 BRISTOL STREET,BRISTOL STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/17/2023 12:00:00 AM,16 BROOKLYN,42,Precinct 73,3035870001,BROOKLYN,1009036,180396,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66178737150356,-73.91066167180335,POINT (-73.910661671803 40.661787371504)
57952808,06/20/2023 07:04:46 PM,06/20/2023 07:30:17 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11211,391 SOUTH THIRD STREET,SOUTH THIRD STREET,HOOPER STREET,HEWES STREET,HOOPER STREET,HEWES STREET,ADDRESS,BROOKLYN,SOUTH    3 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 07:30:21 PM,01 BROOKLYN,34,Precinct 90,3024250038,BROOKLYN,997580,197461,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.708651545792115,-73.95191975284163,POINT (-73.951919752842 40.708651545792)
57953132,06/20/2023 06:07:19 AM,06/20/2023 06:44:10 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11378,73-47 52 COURT,52 COURT,73 STREET,74 STREET,73 STREET,74 STREET,ADDRESS,MASPETH,52 COURT,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 06:44:16 AM,05 QUEENS,30,Precinct 104,4024880041,QUEENS,1015114,205940,ONLINE,Unspecified,QUEENS,,,,,,,,40.731880549621025,-73.88863718124593,POINT (-73.888637181246 40.731880549621)
57966209,06/21/2023 06:48:50 AM,06/21/2023 08:20:12 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11421,85-57 86 AVENUE,86 AVENUE,85 STREET,86 STREET,85 STREET,86 STREET,ADDRESS,WOODHAVEN,86 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 08:20:20 AM,09 QUEENS,32,Precinct 102,,QUEENS,1023367,192069,ONLINE,Unspecified,QUEENS,,,,,,,,40.69377536101798,-73.85893952624188,POINT (-73.858939526242 40.693775361018)
57964922,06/21/2023 02:39:22 PM,06/26/2023 10:19:52 AM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Sidewalk,10451,3160 PARK AVENUE,PARK AVENUE,EAST  160 STREET,EAST  161 STREET,EAST  160 STREET,EAST  161 STREET,ADDRESS,BRONX,PARK AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/24/2023 06:59:39 AM,03 BRONX,17,Precinct 42,2024197501,BRONX,1007325,239666,ONLINE,Unspecified,BRONX,,,,,,,,40.824473221936024,-73.91662543986037,POINT (-73.91662543986 40.824473221936)
