Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57952697,06/20/2023 05:09:49 PM,06/23/2023 11:22:10 AM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Street,11223,2117 EAST SEVENTH STREET,EAST SEVENTH STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,EAST    7 STREET,,Closed,,The Department of Sanitation cleaned the location.,06/22/2023 01:16:56 PM,15 BROOKLYN,48,Precinct 61,3071100064,BROOKLYN,994171,157487,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59893614669661,-73.96427454570598,POINT (-73.964274545706 40.598936146697)
57954704,06/20/2023 07:44:22 PM,06/20/2023 10:44:52 PM,DPR,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Ice Cream Truck/Cart,Park,11104,41-15 SKILLMAN AVENUE,SKILLMAN AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,SUNNYSIDE,SKILLMAN AVENUE,,Closed,,The agency was unable to respond to this complaint because they allocated resources to other critical services at the time. All complaints are used for future enforcement planning.,06/20/2023 10:44:58 PM,02 QUEENS,26,Precinct 108,4001830289,QUEENS,1005747,211470,ONLINE,Unspecified,QUEENS,,,,,,,,40.74708674642574,-73.92241729490974,POINT (-73.92241729491 40.747086746426)
57958790,06/20/2023 01:59:58 PM,06/20/2023 02:38:35 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10034,144 SEAMAN AVENUE,SEAMAN AVENUE,PAYSON AVENUE,WEST  207 STREET,PAYSON AVENUE,WEST  207 STREET,ADDRESS,NEW YORK,SEAMAN AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 02:38:39 PM,12 MANHATTAN,10,Precinct 34,1022480092,MANHATTAN,1005679,255895,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86902117841238,-73.9225208963145,POINT (-73.922520896314 40.869021178412)
57953165,06/20/2023 03:08:07 PM,07/11/2023 04:25:12 PM,DSNY,Department of Sanitation,Abandoned Bike,Chained to Public Property,N/A,Intersection,10002,573 GRAND STREET,GRAND STREET,MADISON STREET,FRANKLIN D ROOSEVELT DRIVE,MADISON STREET,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,GRAND STREET,,Closed,,The Department of Sanitation investigated and found that the bike did not meet the criteria to be classified as derelict.,06/22/2023 02:48:10 AM,03 MANHATTAN,01,Precinct 7,1002630008,MANHATTAN,990013,199308,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71372928597959,-73.97921173580633,POINT (-73.979211735806 40.71372928598)
57959870,06/20/2023 09:17:40 PM,06/20/2023 09:42:30 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10024,65 WEST   85 STREET,WEST   85 STREET,CENTRAL PARK ENTRANCE W   85 ST,COLUMBUS AVENUE,CENTRAL PARK ENTRANCE W   85 ST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   85 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 09:42:36 PM,07 MANHATTAN,06,Precinct 20,1011990008,MANHATTAN,992128,225400,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78534360832528,-73.97155195303158,POINT (-73.971551953032 40.785343608325)
57968519,06/21/2023 06:01:09 AM,07/27/2023 12:10:15 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11231,111 1 PLACE,1 PLACE,COURT STREET,SMITH STREET,COURT STREET,SMITH STREET,ADDRESS,BROOKLYN,1 PLACE,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:10:22 PM,06 BROOKLYN,39,Precinct 76,3004490052,BROOKLYN,985227,187095,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.680209265329324,-73.99647754204652,POINT (-73.996477542047 40.680209265329)
57952769,06/20/2023 11:23:10 AM,06/20/2023 01:53:21 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10457,1801 WEEKS AVENUE,WEEKS AVENUE,EAST  175 STREET,EAST  176 STREET,EAST  175 STREET,EAST  176 STREET,ADDRESS,BRONX,WEEKS AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 01:53:26 PM,05 BRONX,14,Precinct 46,2028260102,BRONX,1009873,247843,PHONE,Unspecified,BRONX,,,,,,,,40.846909686126125,-73.90738777948569,POINT (-73.907387779486 40.846909686126)
57954470,06/20/2023 09:12:22 AM,06/20/2023 10:02:28 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11233,CHAUNCEY STREET,CHAUNCEY STREET,CHAUNCEY STREET,STUYVESANT AVENUE,CHAUNCEY STREET,STUYVESANT AVENUE,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 10:02:32 AM,03 BROOKLYN,36,Precinct 81,,BROOKLYN,1003249,187087,PHONE,Unspecified,BROOKLYN,,,,,,,,40.680166971934995,-73.93150138892759,POINT (-73.931501388928 40.680166971935)
57955784,06/20/2023 12:41:55 PM,06/20/2023 01:54:06 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11230,1025 FOSTER AVENUE,FOSTER AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,FOSTER AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 01:54:10 PM,14 BROOKLYN,45,Precinct 70,,BROOKLYN,993372,169580,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63212978526171,-73.96713540122467,POINT (-73.967135401225 40.632129785262)
57956036,06/20/2023 11:37:24 PM,06/21/2023 12:23:43 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10034,674 ACADEMY STREET,ACADEMY STREET,BROADWAY,COOPER STREET,BROADWAY,COOPER STREET,ADDRESS,NEW YORK,ACADEMY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 12:23:47 AM,12 MANHATTAN,10,Precinct 34,1022370047,MANHATTAN,1004908,255083,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.866794324578265,-73.92531104058831,POINT (-73.925311040588 40.866794324578)
57968510,06/21/2023 07:23:05 AM,10/26/2023 08:42:09 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,Unsafe Driving,Street,10039,159-30 HARLEM RIVER DRIVE,HARLEM RIVER DRIVE,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,FREDERICK DOUGLASS BOULEVARD,HARLEM RIVER DRIVE EXIT   23 SB,ADDRESS,NEW YORK,HARLEM RIVER DRIVE SERVICE RD W,,Closed,,A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.,03/01/2024 10:05:05 AM,10 MANHATTAN,09,Precinct 32,1021060320,MANHATTAN,1002114,242810,PHONE,Unspecified,MANHATTAN,,MANHATTAN,"159-30 HARLEM RIVER DRIVE, MANHATTAN (NEW YORK), NY, 10039",,,,,40.83311467669032,-73.93544543886061,POINT (-73.935445438861 40.83311467669)
57957575,06/20/2023 05:48:54 PM,08/04/2023 05:02:07 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING,RESIDENTIAL BUILDING,10456,780 ST ANNS AVENUE,ST ANNS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/04/2023 12:00:00 AM,01 BRONX,17,Precinct 40,2026187501,BRONX,1009088,238102,PHONE,Unspecified,BRONX,,,,,,,,40.82017570516344,-73.9102611640401,POINT (-73.91026116404 40.820175705163)
57956900,06/21/2023 01:02:10 AM,06/21/2023 01:32:14 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11203,401 EAST   53 STREET,EAST   53 STREET,SNYDER AVENUE,TILDEN AVENUE,SNYDER AVENUE,TILDEN AVENUE,ADDRESS,BROOKLYN,EAST   53 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 01:32:18 AM,17 BROOKLYN,45,Precinct 67,3047250066,BROOKLYN,1004443,176017,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64977964538673,-73.92722972335837,POINT (-73.927229723358 40.649779645387)
57960536,06/21/2023 06:04:11 AM,07/21/2023 11:44:51 AM,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street Tree,Street,11236,CONKLIN AVENUE,CONKLIN AVENUE,CONKLIN AVENUE,EAST   96 STREET,CONKLIN AVENUE,EAST   96 STREET,INTERSECTION,,,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",07/21/2023 11:44:55 AM,18 BROOKLYN,46,Precinct 69,,BROOKLYN,1011398,173839,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.64378291997874,-73.90217451080643,POINT (-73.902174510806 40.643782919979)
57966899,06/21/2023 10:02:56 AM,06/23/2023 03:38:46 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10454,672 EAST  138 STREET,EAST  138 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/23/2023 12:00:00 AM,01 BRONX,08,Precinct 40,2025660001,BRONX,1007976,232737,ONLINE,Unspecified,BRONX,,,,,,,,40.80545333925623,-73.91429774323402,POINT (-73.914297743234 40.805453339256)
57953462,06/20/2023 08:36:05 AM,06/21/2023 04:15:33 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED,RESIDENTIAL BUILDING,10032,605 WEST  156 STREET,WEST  156 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/21/2023 12:00:00 AM,12 MANHATTAN,07,Precinct 33,1021340100,MANHATTAN,999240,243003,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83364975163264,-73.94583068585648,POINT (-73.945830685856 40.833649751633)
57954335,06/20/2023 03:15:30 PM,09/06/2023 10:15:25 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Unsafe Driving,Street,10022,306 EAST   50 STREET,EAST   50 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   50 STREET,,Closed,,The Taxi and Limousine Commission (TLC) reviewed your complaint. The driver or owner pled guilty to a violation and paid a fine. TLC has sent you a written confirmation of this outcome.,09/06/2023 10:15:29 AM,06 MANHATTAN,04,Precinct 17,1013420051,MANHATTAN,993096,214227,ONLINE,Unspecified,MANHATTAN,,,"306 EAST   50 STREET, MANHATTAN (NEW YORK), NY, 10022",,,,,40.75467571894628,-73.96807113911633,POINT (-73.968071139116 40.754675718946)
57956882,06/20/2023 12:25:26 PM,06/20/2023 01:37:13 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11230,956 EAST   12 STREET,EAST   12 STREET,AVENUE I,AVENUE J,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,EAST   12 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 01:37:16 PM,14 BROOKLYN,44,Precinct 70,3067040030,BROOKLYN,994133,167348,PHONE,Unspecified,BROOKLYN,,,,,,,,40.626002599897824,-73.9643969509853,POINT (-73.964396950985 40.626002599898)
57952688,06/20/2023 08:12:32 PM,06/21/2023 09:09:45 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Not Cleaned by Property Owner,Sidewalk,11375,108-29 65 AVENUE,65 AVENUE,108 STREET,110 STREET,108 STREET,110 STREET,ADDRESS,FOREST HILLS,65 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,06/21/2023 09:09:50 AM,06 QUEENS,29,Precinct 112,4021710049,QUEENS,1026395,205969,ONLINE,Unspecified,QUEENS,,,,,,,,40.73191358932413,-73.84793320967506,POINT (-73.847933209675 40.731913589324)
57960248,06/20/2023 01:44:45 PM,06/25/2023 03:34:11 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,MULTIPLE ROOMS OR AREAS,RESIDENTIAL BUILDING,11220,331 44 STREET,44 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/25/2023 12:00:00 AM,07 BROOKLYN,38,Precinct 72,3007280062,BROOKLYN,981405,176288,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.650546046515096,-74.01025275055346,POINT (-74.010252750553 40.650546046515)
57958637,06/20/2023 04:02:56 AM,06/20/2023 04:38:52 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11235,2414 EAST   27 STREET,EAST   27 STREET,AVENUE X,AVENUE Y,AVENUE X,AVENUE Y,ADDRESS,BROOKLYN,EAST   27 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 04:38:56 AM,15 BROOKLYN,48,Precinct 61,3074220711,BROOKLYN,999971,155312,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.592957820712975,-73.94339385066036,POINT (-73.94339385066 40.592957820713)
57952652,06/20/2023 01:29:43 PM,03/22/2024 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,,11419,115-16 103 AVENUE,103 AVENUE,,,,,ADDRESS,SOUTH RICHMOND HILL,,,Closed,,The Department of Buildings has made a second attempt to conduct an inspection of this premises and was denied access. No further attempts will be made.,03/22/2024 12:00:00 AM,10 QUEENS,29,Precinct 106,4095200008,QUEENS,1031915,189637,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.68705818390042,-73.82813171834509,POINT (-73.828131718345 40.6870581839)
57955397,06/15/2023 08:51:47 AM,06/16/2023 08:22:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,,11354,,,,,29 AVENUE,119 STREET,INTERSECTION,QUEENS,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,06/16/2023 08:22:00 AM,07 QUEENS,19,Precinct 109,,QUEENS,1026113,220578,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.772012875575754,-73.84885976567074,POINT (-73.848859765671 40.772012875576)
57963038,06/21/2023 01:16:00 PM,06/26/2023 12:19:00 PM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,,Sidewalk,10310,446 BROADWAY,BROADWAY,DELAFIELD AVENUE,MYRTLE AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Sanitation collected the E-waste.,06/26/2023 12:19:00 PM,01 STATEN ISLAND,49,Precinct 120,5002190063,STATEN ISLAND,951931,168931,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63029415793943,-74.11643521609379,POINT (-74.116435216094 40.630294157939)
57966476,06/21/2023 01:23:41 PM,06/22/2023 08:24:33 PM,HPD,Department of Housing Preservation and Development,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL,RESIDENTIAL BUILDING,10457,2277 BATHGATE AVENUE,BATHGATE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/22/2023 12:00:00 AM,06 BRONX,15,Precinct 48,2030500070,BRONX,1014094,250534,ONLINE,Unspecified,BRONX,,,,,,,,40.85428242100317,-73.89211935883289,POINT (-73.892119358833 40.854282421003)
57958160,06/20/2023 10:28:44 AM,06/21/2023 11:59:26 AM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,11433,150-29 107 AVENUE,107 AVENUE,150 STREET,153 STREET,150 STREET,153 STREET,ADDRESS,JAMAICA,107 AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/21/2023 09:20:51 AM,12 QUEENS,28,Precinct 103,4101200032,QUEENS,1039649,192482,ONLINE,Unspecified,QUEENS,,,,,,,,40.694822003763974,-73.8002215083521,POINT (-73.800221508352 40.694822003764)
57963740,06/21/2023 03:29:44 PM,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Restaurant,Cash Payment Not Accepted,Business,11201,1 WATER STREET,WATER STREET,OLD FULTON STREET,BROOKLYN BRIDGE,OLD FULTON STREET,BROOKLYN BRIDGE,ADDRESS,BROOKLYN,WATER STREET,,In Progress,,The Department of Consumer and Worker Protection (DCWP) is reviewing your complaint. DCWP may contact you directly if it needs additional information.,06/22/2023 11:09:31 AM,02 BROOKLYN,33,Precinct 84,3000250001,BROOKLYN,985820,195386,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.702966061763576,-73.99433761841742,POINT (-73.994337618417 40.702966061764)
57960986,06/21/2023 07:40:03 AM,06/21/2023 10:50:34 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,11375,107-36 71 AVENUE,71 AVENUE,AUSTIN STREET,QUEENS BOULEVARD,AUSTIN STREET,QUEENS BOULEVARD,ADDRESS,FOREST HILLS,71 AVENUE,,Closed,,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,06/21/2023 10:50:34 AM,06 QUEENS,29,Precinct 112,4032560001,QUEENS,1027391,201928,MOBILE,Unspecified,QUEENS,,,,,,,,40.72081724295417,-73.84436537436176,POINT (-73.844365374362 40.720817242954)
57954623,06/20/2023 04:28:38 PM,06/20/2023 04:56:34 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11221,97 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GREENE AVENUE,LEXINGTON AVENUE,GREENE AVENUE,LEXINGTON AVENUE,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 04:56:38 PM,03 BROOKLYN,36,Precinct 81,3016220004,BROOKLYN,1003517,190801,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690360470521206,-73.93052452730886,POINT (-73.930524527309 40.690360470521)
57968546,06/21/2023 05:22:20 PM,06/21/2023 05:36:29 PM,NYPD,New York City Police Department,Animal-Abuse,No Shelter,,Commercial,11224,501 WEST AVENUE,WEST AVENUE,WEST    5 STREET,SHORE PARKWAY,WEST    5 STREET,SHORE PARKWAY,ADDRESS,BROOKLYN,WEST AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 05:36:35 PM,13 BROOKLYN,47,Precinct 60,3072500025,BROOKLYN,991716,151498,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58249994949136,-73.97312160098718,POINT (-73.973121600987 40.582499949491)
57956873,06/20/2023 01:47:45 PM,06/20/2023 03:22:59 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11105,31-14 23 ROAD,23 ROAD,31 STREET,32 STREET,31 STREET,32 STREET,ADDRESS,ASTORIA,23 ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 03:23:03 PM,01 QUEENS,22,Precinct 114,4008350137,QUEENS,1008116,221037,MOBILE,Unspecified,QUEENS,,,,,,,,40.77333961940958,-73.91383361228714,POINT (-73.913833612287 40.77333961941)
57960392,06/20/2023 04:47:44 PM,06/20/2023 05:43:15 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,11373,74-20 BROADWAY,BROADWAY,74 STREET,75 STREET,74 STREET,75 STREET,ADDRESS,ELMHURST,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 05:43:18 PM,04 QUEENS,25,Precinct 110,,QUEENS,1014426,211271,ONLINE,Unspecified,QUEENS,,,,,,,,40.746515184536975,-73.89109569147143,POINT (-73.891095691471 40.746515184537)
57966071,06/21/2023 06:25:08 PM,06/04/2024 12:53:17 AM,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Rodent Infestation,Restaurant/Bar/Deli/Bakery,10009,208 1 AVENUE,1 AVENUE,EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,This SR was administratively closed. The issue you reported was addressed.,06/04/2024 12:53:21 AM,03 MANHATTAN,02,Precinct 9,1004400006,MANHATTAN,988885,205364,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73035220512113,-73.98327648099517,POINT (-73.983276480995 40.730352205121)
57955037,06/20/2023 06:27:52 PM,06/21/2023 03:55:26 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,11354,144-44 27 AVENUE,27 AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/21/2023 12:00:00 AM,07 QUEENS,20,Precinct 109,4047820032,QUEENS,1032949,221230,PHONE,Unspecified,QUEENS,,,,,,,,40.77376742450796,-73.8241747249929,POINT (-73.824174724993 40.773767424508)
57963191,06/21/2023 10:57:57 AM,06/22/2023 01:21:26 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10465,1671 BAYSHORE AVENUE,BAYSHORE AVENUE,AMPERE AVENUE,WATT AVENUE,AMPERE AVENUE,WATT AVENUE,ADDRESS,BRONX,BAY SHORE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 01:21:35 AM,10 BRONX,13,Precinct 45,2054170162,BRONX,1035054,248169,MOBILE,Unspecified,BRONX,,,,,,,,40.84769548157794,-73.81637086202372,POINT (-73.816370862024 40.847695481578)
57956756,06/20/2023 07:54:32 PM,06/23/2023 02:40:30 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Sidewalk,11207,1726 BROADWAY,BROADWAY,COOPER STREET,MOFFAT STREET,COOPER STREET,MOFFAT STREET,ADDRESS,BROOKLYN,BROADWAY,,Closed,,The Department of Sanitation removed the items.,06/23/2023 05:01:22 AM,16 BROOKLYN,37,Precinct 73,3015120008,BROOKLYN,1008879,188241,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.683320563622715,-73.91119889510816,POINT (-73.911198895108 40.683320563623)
57963659,06/21/2023 09:56:04 AM,06/21/2023 09:56:04 AM,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,,,11354,133-42 39 AVENUE,39 AVENUE,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,06/21/2023 12:00:00 AM,07 QUEENS,20,Precinct 109,4049737501,QUEENS,1030199,215883,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75910604288802,-73.8341399893127,POINT (-73.834139989313 40.759106042888)
57958196,06/20/2023 09:11:29 AM,06/22/2023 12:24:22 PM,DSNY,Department of Sanitation,Missed Collection,Trash,N/A,Street,11211,67 SKILLMAN AVENUE,SKILLMAN AVENUE,LORIMER STREET,LEONARD STREET,LORIMER STREET,LEONARD STREET,ADDRESS,BROOKLYN,SKILLMAN AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/22/2023 03:10:39 AM,01 BROOKLYN,34,Precinct 94,3027470036,BROOKLYN,998421,199970,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71553684552641,-73.94888105241311,POINT (-73.948881052413 40.715536845526)
57955388,06/19/2023 02:41:42 PM,06/20/2023 12:37:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,,11354,,,,,MAIN STREET,ROOSEVELT AVENUE,INTERSECTION,QUEENS,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,06/20/2023 12:37:00 PM,07 QUEENS,20,Precinct 109,,QUEENS,1031307,216054,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75956956551904,-73.83013930521312,POINT (-73.830139305213 40.759569565519)
57958367,06/20/2023 07:28:39 PM,06/26/2023 08:30:58 AM,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Unsafe Driving,Street,11201,87 SMITH STREET,SMITH STREET,STATE STREET,ATLANTIC AVENUE,STATE STREET,ATLANTIC AVENUE,ADDRESS,BROOKLYN,SMITH STREET,,Closed,,"Based on the information provided by the customer, the Taxi and Limousine Commission has determined that a hearing is not necessary or not possible.",06/26/2023 08:31:03 AM,02 BROOKLYN,33,Precinct 84,3001767501,BROOKLYN,987287,190212,ONLINE,Unspecified,BROOKLYN,,,"87 SMITH STREET, BROOKLYN, NY, 11201",,,,,40.68876425154534,-73.98904905081392,POINT (-73.989049050814 40.688764251545)
57963650,06/21/2023 03:01:04 PM,06/21/2023 05:04:32 PM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,,Street/Sidewalk,10472,2141 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,OLMSTEAD AVENUE,CASTLE HILL AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,ADDRESS,BRONX,BRUCKNER BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 05:04:40 PM,09 BRONX,18,Precinct 43,2038060062,BRONX,1025275,240746,PHONE,Unspecified,BRONX,,,,,,,,40.827372378809,-73.85176201616514,POINT (-73.851762016165 40.827372378809)
57968537,06/21/2023 06:51:21 PM,07/27/2023 12:04:49 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10023,125 WEST   72 STREET,WEST   72 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,,Closed,,The New York City Economic Development Corporation determined that the helicopter tour operator was operating within the limits of the New York City Helicopter Sightseeing Plan which establishes specific over water routing for tour flights.,07/27/2023 12:04:54 PM,07 MANHATTAN,06,Precinct 20,1011440023,MANHATTAN,989795,222695,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77792087253874,-73.9799788226534,POINT (-73.979978822653 40.777920872539)
