Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57960688,06/21/2023 07:07:43 AM,07/27/2023 12:14:38 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10128,50 EAST   96 STREET,EAST   96 STREET,MADISON AVENUE,PARK AVENUE,MADISON AVENUE,PARK AVENUE,ADDRESS,NEW YORK,EAST   96 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:14:42 PM,08 MANHATTAN,05,Precinct 19,1015070050,MANHATTAN,997019,226043,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78710275822787,-73.95388896675728,POINT (-73.953888966757 40.787102758228)
57947260,06/19/2023 04:11:00 PM,06/19/2023 04:18:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),WA4,,10026,60 WEST  116 STREET,WEST  116 STREET,5 AVE,LENOX AVE,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,06/19/2023 04:18:00 PM,10 MANHATTAN,09,Precinct 28,1015990065,MANHATTAN,998446,231329,PHONE,Unspecified,MANHATTAN,,,,,,,,40.801609218298445,-73.9487246542878,POINT (-73.948724654288 40.801609218298)
57958330,06/20/2023 02:28:59 PM,06/20/2023 03:51:18 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11421,93-15 86 AVENUE,86 AVENUE,WOODHAVEN BOULEVARD,94 STREET,WOODHAVEN BOULEVARD,94 STREET,ADDRESS,WOODHAVEN,86 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 03:51:21 PM,09 QUEENS,32,Precinct 102,4088850026,QUEENS,1025226,192712,MOBILE,Unspecified,QUEENS,,,,,,,,40.69553183246719,-73.85223185592488,POINT (-73.852231855925 40.695531832467)
57953344,06/21/2023 12:54:33 AM,06/21/2023 01:16:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11235,3033 BRIGHTON    7 STREET,BRIGHTON    7 STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,OCEAN VIEW AVENUE,BRIGHTON    8 STREET,ADDRESS,BROOKLYN,BRIGHTON    7 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 01:16:07 AM,13 BROOKLYN,48,Precinct 60,3086770093,BROOKLYN,995078,150226,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57900509212418,-73.96102008029521,POINT (-73.961020080295 40.579005092124)
57959014,06/20/2023 04:19:52 PM,07/07/2023 05:42:19 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION,RESIDENTIAL BUILDING,10033,809 WEST  177 STREET,WEST  177 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/07/2023 12:00:00 AM,12 MANHATTAN,10,Precinct 33,1021770014,MANHATTAN,1000768,248232,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8479991031889,-73.94029607984919,POINT (-73.940296079849 40.847999103189)
57955495,06/20/2023 06:41:43 PM,06/21/2023 12:00:00 AM,DOB,Department of Buildings,Emergency Response Team (ERT),After Hours Work - Illegal,,,11365,69-39 175 STREET,175 STREET,,,,,ADDRESS,FRESH MEADOWS,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,06/21/2023 12:00:00 AM,08 QUEENS,24,Precinct 107,4069500013,QUEENS,1041078,206072,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73211414923019,-73.79495358591541,POINT (-73.794953585915 40.73211414923)
57951058,06/20/2023 07:55:20 PM,01/11/2025 12:37:25 AM,DOHMH,Department of Health and Mental Hygiene,Mobile Food Vendor,Smoke/Odor,From Unit Creating Nuisance,Mobile Food Vendor,10001,1261 BROADWAY,BROADWAY,WEST   31 STREET,WEST   32 STREET,WEST   31 STREET,WEST   32 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,"The NYC Health Department has responded to your service request. For inspection results, please call (212) 676-1600 or email infobfscs@health.nyc.gov to request an inspection report. This service request has been closed.",01/11/2025 12:37:29 AM,05 MANHATTAN,03,Precinct 14,1008330006,MANHATTAN,987502,211742,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.747858849234284,-73.98826339262195,POINT (-73.988263392622 40.747858849234)
57947998,06/19/2023 03:25:55 PM,06/20/2023 05:35:46 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11379,72-06 PENELOPE AVENUE,PENELOPE AVENUE,72 STREET,PLEASANTVIEW STREET,72 STREET,PLEASANTVIEW STREET,ADDRESS,MIDDLE VILLAGE,PENELOPE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 05:35:53 AM,05 QUEENS,30,Precinct 104,,QUEENS,1016702,200218,ONLINE,Unspecified,QUEENS,,,,,,,,40.71616937679431,-73.8829349918821,POINT (-73.882934991882 40.716169376794)
57946918,06/19/2023 05:35:41 AM,08/23/2023 08:29:44 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION,RESIDENTIAL BUILDING,11385,1713 HIMROD STREET,HIMROD STREET,,,,,ADDRESS,RIDGEWOOD,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/23/2023 12:00:00 AM,05 QUEENS,34,Precinct 104,4034290048,QUEENS,1007954,196307,ONLINE,Unspecified,QUEENS,,,,,,,,40.70546237944467,-73.91450564301743,POINT (-73.914505643017 40.705462379445)
57948961,06/19/2023 05:11:28 PM,06/19/2023 05:29:10 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10026,111 WEST  110 STREET,WEST  110 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  110 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 05:29:15 PM,10 MANHATTAN,09,Precinct 28,1018207503,MANHATTAN,997178,230235,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7986084337293,-73.95330672154118,POINT (-73.953306721541 40.798608433729)
57954451,06/20/2023 06:50:00 PM,06/21/2023 09:40:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),WC3,,10470,,,,,EAST 241 STREET,BARNES AVENUE,INTERSECTION,BRONX,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/21/2023 09:40:00 AM,12 BRONX,11,Precinct 47,,BRONX,1026242,268075,ONLINE,Unspecified,BRONX,,,,,,,,40.90237753886842,-73.84809666421872,POINT (-73.848096664219 40.902377538868)
57948763,06/19/2023 03:05:24 AM,06/19/2023 03:29:03 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10001,427 WEST   26 STREET,WEST   26 STREET,WEST   27 DRIVE,10 AVENUE,WEST   27 DRIVE,10 AVENUE,ADDRESS,NEW YORK,WEST   26 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 03:29:10 AM,04 MANHATTAN,03,Precinct 10,1007240015,MANHATTAN,983840,212178,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.749056147946476,-74.00147973416202,POINT (-74.001479734162 40.749056147946)
57945523,06/19/2023 10:12:06 PM,06/19/2023 10:38:46 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11207,920 ASHFORD STREET,ASHFORD STREET,STANLEY AVENUE,WORTMAN AVENUE,STANLEY AVENUE,WORTMAN AVENUE,ADDRESS,BROOKLYN,ASHFORD STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 10:38:51 PM,05 BROOKLYN,42,Precinct 75,3043770001,BROOKLYN,1017891,179717,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65989445204391,-73.87874825082487,POINT (-73.878748250825 40.659894452044)
57944830,06/19/2023 09:24:33 AM,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,N/A,Street,11366,73-45 188 STREET,188 STREET,73 AVENUE,75 AVENUE,73 AVENUE,75 AVENUE,ADDRESS,FRESH MEADOWS,188 STREET,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",06/22/2023 04:17:19 PM,08 QUEENS,23,Precinct 107,4071760047,QUEENS,1044430,206329,ONLINE,Unspecified,QUEENS,,,,,,,,40.73279737761465,-73.78285667115337,POINT (-73.782856671153 40.732797377615)
57948889,06/19/2023 11:18:52 PM,06/19/2023 11:55:03 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11217,661 SACKETT STREET,SACKETT STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,SACKETT STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 11:55:05 PM,06 BROOKLYN,39,Precinct 78,3009490001,BROOKLYN,989238,186224,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67781721617921,-73.98201700083251,POINT (-73.982017000833 40.677817216179)
57952651,06/20/2023 02:54:20 PM,06/28/2023 02:06:14 AM,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,DROP LADDER MISSING OR BROKEN,RESIDENTIAL BUILDING,11208,675 LINCOLN AVENUE,LINCOLN AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/28/2023 12:00:00 AM,05 BROOKLYN,42,Precinct 75,3042710005,BROOKLYN,1021300,184378,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67267423805446,-73.8664356464594,POINT (-73.866435646459 40.672674238054)
57952237,06/20/2023 11:35:47 PM,06/20/2023 11:35:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,Other (Explain Below),10128,115 EAST   87 STREET,EAST   87 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST   87 STREET,,Closed,,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,06/20/2023 11:35:47 PM,08 MANHATTAN,04,Precinct 19,1015167502,MANHATTAN,996426,223666,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78057936351833,-73.95603469857129,POINT (-73.956034698571 40.780579363518)
57944578,06/19/2023 08:45:47 PM,06/19/2023 09:21:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,Residential Building/House,11435,147-40 ARCHER AVENUE,ARCHER AVENUE,147 PLACE,148 STREET,147 PLACE,148 STREET,ADDRESS,JAMAICA,ARCHER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 09:22:04 PM,12 QUEENS,27,Precinct 103,4099987501,QUEENS,1037889,194669,ONLINE,Unspecified,QUEENS,,,,,,,,40.700835637070725,-73.80655093855829,POINT (-73.806550938558 40.700835637071)
57957529,06/20/2023 10:29:08 AM,06/21/2023 03:05:52 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,BROKEN OR MISSING,RESIDENTIAL BUILDING,10027,49 ST NICHOLAS TERRACE,ST NICHOLAS TERRACE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/21/2023 12:00:00 AM,09 MANHATTAN,09,Precinct 26,1019690048,MANHATTAN,997781,235791,PHONE,Unspecified,MANHATTAN,,,,,,,,40.813857216247925,-73.95111761176348,POINT (-73.951117611763 40.813857216248)
57947980,06/19/2023 11:59:05 PM,06/20/2023 10:40:31 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,06/19/2023 11:59:05 PM,11 MANHATTAN,08,Precinct 25,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80143454654757,-73.93443230896085,POINT (-73.934432308961 40.801434546548)
57944686,06/19/2023 10:56:12 AM,08/06/2023 12:15:13 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN,RESIDENTIAL BUILDING,10457,446 EAST  176 STREET,EAST  176 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/06/2023 12:00:00 AM,06 BRONX,15,Precinct 48,2029080017,BRONX,1012046,247599,PHONE,Unspecified,BRONX,,,,,,,,40.846233405278895,-73.89953466827103,POINT (-73.899534668271 40.846233405279)
57959320,06/20/2023 03:37:19 PM,11/20/2024 03:59:58 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Unsecured Facility,Park/Playground Unlocked,Park,11231,375 COURT STREET,COURT STREET,CARROLL STREET,1 PLACE,CARROLL STREET,1 PLACE,ADDRESS,BROOKLYN,COURT STREET,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,11/20/2024 04:00:03 PM,06 BROOKLYN,39,Precinct 76,3004490001,BROOKLYN,985159,187249,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68063196762491,-73.99672268723114,POINT (-73.996722687231 40.680631967625)
57950743,06/20/2023 11:23:45 PM,06/27/2023 09:28:39 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,11207,494 GEORGIA AVENUE,GEORGIA AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/27/2023 12:00:00 AM,05 BROOKLYN,42,Precinct 75,3038207501,BROOKLYN,1013143,181267,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.664165622774206,-73.89585473618676,POINT (-73.895854736187 40.664165622774)
57958231,06/20/2023 07:15:03 AM,06/21/2023 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Vent/Exhaust - Illegal/Improper,,,10312,677 LEVERETT AVENUE,LEVERETT AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",06/21/2023 12:00:00 AM,03 STATEN ISLAND,51,Precinct 123,5056090020,STATEN ISLAND,937121,141420,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.55471571649305,-74.16959899090088,POINT (-74.169598990901 40.554715716493)
57957628,06/20/2023 05:02:47 PM,06/27/2023 01:23:38 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,10030,105 WEST  137 STREET,WEST  137 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/27/2023 12:00:00 AM,10 MANHATTAN,09,Precinct 32,1020060027,MANHATTAN,1000734,236442,PHONE,Unspecified,MANHATTAN,,,,,,,,40.81563901232202,-73.94044794314217,POINT (-73.940447943142 40.815639012322)
57946378,06/19/2023 02:37:39 PM,06/19/2023 02:58:56 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,10010,36 WEST   25 STREET,WEST   25 STREET,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   25 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/19/2023 02:59:02 PM,05 MANHATTAN,03,Precinct 13,1008260063,MANHATTAN,986954,210148,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74348390330417,-73.99024178894636,POINT (-73.990241788946 40.743483903304)
57959581,06/20/2023 05:47:14 PM,06/20/2023 06:45:42 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11225,285 MIDWOOD STREET,MIDWOOD STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,MIDWOOD STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 06:45:47 PM,09 BROOKLYN,40,Precinct 71,3050330052,BROOKLYN,997723,179762,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66007162321261,-73.95143935324698,POINT (-73.951439353247 40.660071623213)
57950302,06/20/2023 03:11:51 PM,07/14/2023 01:54:31 PM,DSNY,Department of Sanitation,Lot Condition,Trash,N/A,Lot,11216,426 GATES AVENUE,GATES AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,GATES AVENUE,,Closed,,"The Department of Sanitation (DSNY) found an open Service Request already exists for the same location.   DSNY's system can't accept more than one complaint per address at a time. Your Service Request has been closed. DSNY will address the Service Request that was filed previously.  If you filed that Service Request, you can get the status with your Service Request number at nyc.gov/311 or by calling 311.  If you didn't file it, you can get the status by calling DSNY at (212) 291-1220.",07/14/2023 01:54:23 PM,03 BROOKLYN,36,Precinct 79,3018130026,BROOKLYN,998348,189345,PHONE,Unspecified,BROOKLYN,,,,,,,,40.686373828718175,-73.94916662647985,POINT (-73.94916662648 40.686373828718)
57961093,06/21/2023 08:52:52 PM,06/22/2023 04:08:12 PM,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Tobacco Sales,Unlicensed,Business,10001,402 WEST   34 STREET,WEST   34 STREET,9 AVENUE,DYER AVENUE,9 AVENUE,DYER AVENUE,ADDRESS,NEW YORK,WEST   34 STREET,,Closed,,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",06/22/2023 04:08:15 PM,04 MANHATTAN,03,Precinct 10,1007310048,MANHATTAN,985203,213792,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75348612803979,-73.99656029161564,POINT (-73.996560291616 40.75348612804)
57946585,06/19/2023 04:10:50 AM,06/19/2023 06:32:40 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11368,104-49 37 ROAD,37 ROAD,104 STREET,107 STREET,104 STREET,107 STREET,ADDRESS,CORONA,37 ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 06:32:49 AM,03 QUEENS,21,Precinct 115,4017710022,QUEENS,1022240,213594,MOBILE,Unspecified,QUEENS,,,,,,,,40.752861109231475,-73.86288211040984,POINT (-73.86288211041 40.752861109231)
57959545,06/20/2023 04:41:35 PM,07/28/2023 12:00:00 AM,DOB,Department of Buildings,Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,,,11238,38 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,07/28/2023 12:00:00 AM,02 BROOKLYN,35,Precinct 88,3019697505,BROOKLYN,995142,189403,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68653755134212,-73.96072645401486,POINT (-73.960726454015 40.686537551342)
57946756,06/19/2023 03:57:19 PM,06/19/2023 04:07:06 PM,DPR,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Other,Park,10464,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,UNRECOGNIZED,BRONX,PELHAM BAY PARK,,Closed,,NYC Parks has reviewed the reported condition and corrected the problem.,06/19/2023 04:07:14 PM,28 BRONX,13,Precinct 45,2056500001,BRONX,1036955,255379,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,POINT (-73.809443099849 40.867473582754)
57960382,06/20/2023 10:44:41 AM,07/11/2023 09:36:05 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10075,402 EAST   78 STREET,EAST   78 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/11/2023 12:00:00 AM,08 MANHATTAN,05,Precinct 19,1014720046,MANHATTAN,997317,220357,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.771495757295604,-73.95282389647284,POINT (-73.952823896473 40.771495757296)
57956494,06/20/2023 03:02:32 PM,07/31/2023 03:39:45 PM,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Free Repair,Street,11236,8541 COVENTRY ROAD,COVENTRY ROAD,DORSET STREET,EAST   86 STREET,DORSET STREET,EAST   86 STREET,ADDRESS,BROOKLYN,COVENTRY ROAD,,Closed,,"NYC Parks inspected and determined this site does not rate high enough to be repaired by NYC Parks at this time.   We understand conditions may become worse over time. In three years, you may submit a service request via 311, the Parks website, or NYC Tree Map for a new inspection.   You can repair the sidewalk yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website.",07/31/2023 03:39:50 PM,17 BROOKLYN,42,Precinct 67,3079080184,BROOKLYN,1006728,174954,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64685643683297,-73.91899872934624,POINT (-73.918998729346 40.646856436833)
57946198,06/19/2023 12:17:00 PM,06/26/2023 03:19:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),NC1,,10035,24 EAST  129 STREET,EAST  129 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/26/2023 03:19:00 PM,11 MANHATTAN,09,Precinct 25,1017530061,MANHATTAN,1001016,233856,PHONE,Unspecified,MANHATTAN,,,,,,,,40.808540633211315,-73.9394356161206,POINT (-73.939435616121 40.808540633211)
57948907,06/19/2023 11:32:02 PM,06/20/2023 12:02:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11219,49 STREET,49 STREET,49 STREET,NEW UTRECHT AVENUE,49 STREET,NEW UTRECHT AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 12:03:03 AM,12 BROOKLYN,44,Precinct 66,,BROOKLYN,985712,171204,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63659189659396,-73.99473237720723,POINT (-73.994732377207 40.636591896594)
57961246,06/21/2023 04:09:48 PM,06/21/2023 04:50:07 PM,NYPD,New York City Police Department,Encampment,N/A,,Street/Sidewalk,10016,29 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,,Closed,,The Police Department visited the location and no Encampment was found.,06/21/2023 04:50:14 PM,05 MANHATTAN,02,Unspecified,1008600024,MANHATTAN,988554,210743,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74511639551817,-73.98446731891701,POINT (-73.984467318917 40.745116395518)
57956548,06/20/2023 11:31:28 PM,06/21/2023 12:08:53 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11385,818 WOODWARD AVENUE,WOODWARD AVENUE,PUTNAM AVENUE,CORNELIA STREET,PUTNAM AVENUE,CORNELIA STREET,ADDRESS,RIDGEWOOD,WOODWARD AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 12:09:01 PM,05 QUEENS,30,Precinct 104,4034720035,QUEENS,1011120,195543,MOBILE,Unspecified,QUEENS,,,,,,,,40.703356332735225,-73.90308973581432,POINT (-73.903089735814 40.703356332735)
57947575,06/19/2023 03:38:56 PM,08/08/2023 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,,11373,42-52 LAYTON STREET,LAYTON STREET,,,,,ADDRESS,ELMHURST,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,08/08/2023 12:00:00 AM,04 QUEENS,25,Precinct 110,4015090052,QUEENS,1016642,210316,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74388611155436,-73.8831028203221,POINT (-73.883102820322 40.743886111554)
57949258,06/19/2023 04:46:55 PM,06/19/2023 04:46:55 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,,Other (Explain Below),10021,1365 1 AVENUE,1 AVENUE,EAST 73 STREET,EAST 74 STREET,EAST   73 STREET,EAST   74 STREET,ADDRESS,NEW YORK,1 AVENUE,,Closed,,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,06/19/2023 04:46:55 PM,08 MANHATTAN,05,Precinct 19,1014480025,MANHATTAN,996602,219313,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76863127750995,-73.95540719642574,POINT (-73.955407196426 40.76863127751)
