Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57962122,06/21/2023 01:22:28 PM,06/21/2023 10:58:48 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11379,60-70 74 STREET,74 STREET,60 AVENUE,ELIOT AVENUE,60 AVENUE,ELIOT AVENUE,ADDRESS,MIDDLE VILLAGE,74 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 10:58:51 PM,05 QUEENS,30,Precinct 104,4028430039,QUEENS,1015807,202577,MOBILE,Unspecified,QUEENS,,,,,,,,40.72264749627611,-73.88615248697106,POINT (-73.886152486971 40.722647496276)
57960493,06/21/2023 10:10:23 AM,08/04/2023 10:39:26 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,NO STOVE KNOB COVERS,RESIDENTIAL BUILDING,10453,150 WEST  179 STREET,WEST  179 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/04/2023 12:00:00 AM,05 BRONX,14,Precinct 46,2032210026,BRONX,1008161,250940,PHONE,Unspecified,BRONX,,,,,,,,40.855414830918306,-73.91356461276855,POINT (-73.913564612769 40.855414830918)
57953311,06/20/2023 02:37:36 PM,07/06/2023 09:05:45 AM,DHS,Department of Homeless Services,Encampment,N/A,,Residential Building/House,10011,123 WAVERLY PLACE,WAVERLY PLACE,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,MAC DOUGAL STREET,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WAVERLY PLACE,,Closed,,The Department of Homeless Services (DHS) visited the location and is coordinating with their agency partners to address the condition. No further information will be available with 311.,07/06/2023 09:05:49 AM,02 MANHATTAN,02,Precinct 6,1005530041,MANHATTAN,984382,206209,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.732672736354,-73.99952371491462,POINT (-73.999523714915 40.732672736354)
57966658,06/21/2023 11:44:38 AM,06/21/2023 01:55:25 PM,NYPD,New York City Police Department,Encampment,N/A,,Street/Sidewalk,11101,42-25 35 AVENUE,35 AVENUE,42 STREET,43 STREET,42 STREET,43 STREET,ADDRESS,LONG ISLAND CITY,35 AVENUE,,Closed,,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,06/21/2023 01:55:29 PM,01 QUEENS,22,Precinct 114,4006750255,QUEENS,1006343,214089,MOBILE,Unspecified,QUEENS,,,,,,,,40.75427376798056,-73.92025772679051,POINT (-73.920257726791 40.754273767981)
57957397,06/20/2023 04:22:19 PM,06/20/2023 05:33:25 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10457,2015 MONTEREY AVENUE,MONTEREY AVENUE,EAST  178 STREET,EAST  179 STREET,EAST  178 STREET,EAST  179 STREET,ADDRESS,BRONX,MONTEREY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 05:33:36 PM,06 BRONX,15,Precinct 48,2030610026,BRONX,1013468,248297,MOBILE,Unspecified,BRONX,,,,,,,,40.84814461747981,-73.89439198192346,POINT (-73.894391981923 40.84814461748)
58012702,06/26/2023 01:08:42 PM,09/19/2023 10:28:40 AM,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street Tree,Street,11354,33 AVENUE,33 AVENUE,33 AVENUE,LEAVITT STREET,33 AVENUE,LEAVITT STREET,INTERSECTION,,,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",09/19/2023 10:28:45 AM,07 QUEENS,20,Precinct 109,,QUEENS,1031771,219080,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76787265772722,-73.8284430259425,POINT (-73.828443025942 40.767872657727)
57958486,06/21/2023 01:23:57 AM,06/21/2023 03:25:37 PM,DSNY,Department of Sanitation,Dead Animal,Cat,Street or Sidewalk,Street,11214,CROPSEY AVENUE,CROPSEY AVENUE,23 AVENUE,BAY   34 STREET,23 AVENUE,BAY   34 STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation cleaned the location.,06/21/2023 05:41:25 AM,Unspecified BROOKLYN,,Precinct 62,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
57952987,06/20/2023 12:28:37 PM,06/22/2023 08:12:21 PM,DSNY,Department of Sanitation,Dirty Condition,Dog Waste,Not Picked Up by Dog Owner,Sidewalk,11233,224 HOWARD AVENUE,HOWARD AVENUE,MARION STREET,SUMPTER STREET,MARION STREET,SUMPTER STREET,ADDRESS,BROOKLYN,HOWARD AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,06/22/2023 08:12:25 PM,03 BROOKLYN,41,Precinct 81,3015180037,BROOKLYN,1006572,187193,PHONE,Unspecified,BROOKLYN,,,,,,,,40.680450161753804,-73.9195203669307,POINT (-73.919520366931 40.680450161754)
57953725,06/20/2023 08:24:01 PM,07/27/2023 12:13:56 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10023,134 WEST   74 STREET,WEST   74 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   74 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:13:59 PM,07 MANHATTAN,06,Precinct 20,1011450047,MANHATTAN,990081,223158,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77919150126841,-73.97894576863558,POINT (-73.978945768636 40.779191501268)
57968395,06/21/2023 02:45:00 PM,06/21/2023 07:15:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Wireless,Operating Improperly,,11691,,,,,BEACH 21 STREET,MOTT AVENUE,INTERSECTION,QUEENS,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,06/21/2023 07:15:00 PM,14 QUEENS,31,Precinct 101,,QUEENS,1052687,159633,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.60456777371058,-73.75353771715173,POINT (-73.753537717152 40.604567773711)
57954436,06/20/2023 04:18:00 PM,06/21/2023 10:43:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,11234,5411 AVENUE H,AVENUE H,EAST 54 STREET,EAST 55 STREET,,,ADDRESS,BROOKLYN,,,Closed,,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,06/21/2023 12:00:00 PM,18 BROOKLYN,46,Precinct 63,3077380006,BROOKLYN,1005266,169945,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63311139916014,-73.92428276288254,POINT (-73.924282762883 40.63311139916)
57957037,06/20/2023 09:18:30 AM,06/20/2023 09:43:15 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10472,1440 BRONX RIVER AVENUE,BRONX RIVER AVENUE,EAST  174 STREET,CROSS BRONX EXPRESSWAY,EAST  174 STREET,CROSS BRONX EXPRESSWAY,ADDRESS,BRONX,BRONX RIVER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 09:43:18 AM,09 BRONX,17,Precinct 43,2038860002,BRONX,1018017,243713,PHONE,Unspecified,BRONX,,,,,,,,40.83554666365087,-73.87797279135413,POINT (-73.877972791354 40.835546663651)
57959044,06/20/2023 03:49:51 PM,07/21/2023 06:49:38 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,AT WALL OR CEILING,RESIDENTIAL BUILDING,10455,600 BERGEN AVENUE,BERGEN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,07/21/2023 12:00:00 AM,01 BRONX,17,Precinct 40,2023617501,BRONX,1007695,236852,PHONE,Unspecified,BRONX,,,,,,,,40.81674861534728,-73.9152983886053,POINT (-73.915298388605 40.816748615347)
57960430,06/21/2023 04:22:20 AM,01/10/2025 06:14:19 PM,DOHMH,Department of Health and Mental Hygiene,Day Care,Day Care Facility,Other,Private School,10003,215 EAST    6 STREET,EAST    6 STREET,TARAS SHEVCHENKO PLACE,2 AVENUE,TARAS SHEVCHENKO PLACE,2 AVENUE,ADDRESS,NEW YORK,EAST    6 STREET,,Closed,,The NYC Health Department has investigated your complaint. You can get the status by calling 311 or (646) 632-6101 on weekdays between 9 AM and 5 PM. This service request has been closed.,01/10/2025 06:14:22 PM,03 MANHATTAN,02,Precinct 9,1004620004,MANHATTAN,987066,204490,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72795405478887,-73.9898399709623,POINT (-73.989839970962 40.727954054789)
57963445,06/21/2023 06:13:36 PM,06/21/2023 06:44:06 PM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11215,20 STREET,20 STREET,PROSPECT PARK WEST,10 AVENUE,PROSPECT PARK WEST,10 AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 06:44:12 PM,Unspecified BROOKLYN,,Precinct 72,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
57960457,06/22/2023 01:45:55 AM,06/22/2023 05:08:30 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10464,522 CITY ISLAND AVENUE,CITY ISLAND AVENUE,BEACH STREET,CROSS STREET,BEACH STREET,CROSS STREET,ADDRESS,BRONX,CITY ISLAND AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/22/2023 05:08:37 AM,10 BRONX,13,Precinct 45,2056350010,BRONX,1042498,249959,ONLINE,Unspecified,BRONX,,,,,,,,40.85256251936635,-73.7894493512202,POINT (-73.78944935122 40.852562519366)
57953419,06/20/2023 10:22:28 AM,06/27/2023 10:02:25 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING,RESIDENTIAL BUILDING,10032,605 WEST  156 STREET,WEST  156 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/27/2023 12:00:00 AM,12 MANHATTAN,07,Precinct 33,1021340100,MANHATTAN,999240,243003,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83364975163264,-73.94583068585648,POINT (-73.945830685856 40.833649751633)
57961006,06/21/2023 04:35:21 PM,06/22/2023 06:10:24 AM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,,Street/Sidewalk,10465,537 ELLSWORTH AVENUE,ELLSWORTH AVENUE,DEAD END,SCHLEY AVENUE,DEAD END,SCHLEY AVENUE,ADDRESS,BRONX,ELLSWORTH AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 06:10:29 AM,10 BRONX,13,Precinct 45,2054870065,BRONX,1035457,240092,MOBILE,Unspecified,BRONX,,,,,,,,40.82552417701208,-73.81497590197925,POINT (-73.814975901979 40.825524177012)
57959359,06/20/2023 02:10:58 PM,07/27/2023 12:18:02 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11104,39-48 47 STREET,47 STREET,39 AVENUE,SKILLMAN AVENUE,39 AVENUE,SKILLMAN AVENUE,ADDRESS,SUNNYSIDE,47 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:18:07 PM,02 QUEENS,26,Precinct 108,4001490053,QUEENS,1007307,211806,ONLINE,Unspecified,QUEENS,,,,,,,,40.74800505166298,-73.91678610390865,POINT (-73.916786103909 40.748005051663)
57965884,06/21/2023 09:05:20 AM,06/21/2023 09:44:06 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11356,11 AVENUE,11 AVENUE,11 AVENUE,130 STREET,11 AVENUE,130 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 09:44:12 AM,07 QUEENS,19,Precinct 109,,QUEENS,1029043,226330,PHONE,Unspecified,QUEENS,,,,,,,,40.78778620602396,-73.83824310495923,POINT (-73.838243104959 40.787786206024)
57959179,06/20/2023 08:47:35 AM,07/03/2023 01:22:10 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Other Litter,Park,11207,IRVING SQUARE PARK,IRVING SQUARE PARK,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,UNRECOGNIZED,BROOKLYN,IRVING SQUARE PARK,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,07/03/2023 01:22:16 PM,04 BROOKLYN,37,Precinct 83,3034050001,BROOKLYN,1009424,191548,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69239598168731,-73.90922151486392,POINT (-73.909221514864 40.692395981687)
57968350,06/21/2023 09:04:59 PM,07/02/2023 06:41:09 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,MICE,RESIDENTIAL BUILDING,10461,1118 LYDIG AVENUE,LYDIG AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,07/02/2023 12:00:00 AM,11 BRONX,13,Precinct 49,2043050008,BRONX,1023987,250799,ONLINE,Unspecified,BRONX,,,,,,,,40.85497078262856,-73.85635644542675,POINT (-73.856356445427 40.854970782629)
57959737,06/20/2023 03:25:22 PM,06/22/2023 07:07:29 AM,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Inappropriate Behavior,Collection Worker,Street,10309,24 SEGUINE LOOP,SEGUINE LOOP,SEGUINE AVENUE,DEAD END,SEGUINE AVENUE,DEAD END,ADDRESS,STATEN ISLAND,SEGUINE LOOP,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/21/2023 11:31:12 AM,03 STATEN ISLAND,51,Precinct 123,5066720056,STATEN ISLAND,929563,128693,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.519739189004575,-74.19669437623658,POINT (-74.196694376237 40.519739189005)
57964750,06/22/2023 01:54:05 AM,06/22/2023 09:48:08 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10467,3560 WEBSTER AVENUE,WEBSTER AVENUE,EAST GUN HILL ROAD,EAST  233 STREET,EAST GUN HILL ROAD,EAST  233 STREET,ADDRESS,BRONX,WEBSTER AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/22/2023 09:48:14 AM,12 BRONX,11,Precinct 47,2033607501,BRONX,1020019,260223,ONLINE,Unspecified,BRONX,,,,,,,,40.88085373156286,-73.87064987020247,POINT (-73.870649870202 40.880853731563)
57970015,06/20/2023 02:54:28 PM,06/21/2023 12:45:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,,10014,10 AVENUE,10 AVENUE,WEST   13 STREET,WEST   14 STREET,,,BLOCKFACE,MANHATTAN,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,06/21/2023 12:45:00 PM,02 MANHATTAN,,Precinct 6,,MANHATTAN,,,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,,,
57958603,06/20/2023 01:54:17 PM,08/21/2023 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,11375,99-34 67 ROAD,67 ROAD,,,,,ADDRESS,FOREST HILLS,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",08/21/2023 12:00:00 AM,06 QUEENS,29,Precinct 112,4031697501,QUEENS,1024683,203216,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72436527800172,-73.8541269456186,POINT (-73.854126945619 40.724365278002)
57969196,06/21/2023 07:35:00 PM,06/26/2023 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,11222,55 DUPONT STREET,DUPONT STREET,FRANKLIN ST,MANHATTAN AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/26/2023 01:45:00 AM,01 BROOKLYN,33,Precinct 94,3024870078,BROOKLYN,995970,207292,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.73563754055612,-73.957709774293,POINT (-73.957709774293 40.735637540556)
57969448,06/22/2023 12:49:40 AM,06/22/2023 01:21:41 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11214,2255 BENSON AVENUE,BENSON AVENUE,BAY   32 STREET,23 AVENUE,BAY   32 STREET,23 AVENUE,ADDRESS,BROOKLYN,BENSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 01:21:50 AM,11 BROOKLYN,43,Precinct 62,3063830006,BROOKLYN,985925,157603,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.599259937876226,-73.99396830717467,POINT (-73.993968307175 40.599259937876)
57953815,06/20/2023 02:47:25 PM,06/20/2023 02:47:25 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,Single Room Occupancy (SRO),11216,347 HANCOCK STREET,HANCOCK STREET,TOMPKINS AVENUE,THROOP AVENUE,TOMPKINS AVENUE,THROOP AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,06/20/2023 02:47:25 PM,03 BROOKLYN,36,Precinct 79,3018350062,BROOKLYN,1000244,188273,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.683428211207406,-73.94233273686685,POINT (-73.942332736867 40.683428211207)
57954940,06/20/2023 07:57:57 AM,06/29/2023 06:11:44 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,10465,3151 PARSIFAL PLACE,PARSIFAL PLACE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/29/2023 12:00:00 AM,10 BRONX,13,Precinct 45,2054080260,BRONX,1033187,245367,PHONE,Unspecified,BRONX,,,,,,,,40.840015372897476,-73.82313949231528,POINT (-73.823139492315 40.840015372897)
57962239,06/21/2023 09:10:00 PM,06/21/2023 09:45:00 PM,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,Out,,10467,,,,,BOSTON ROAD,WARING AVENUE,INTERSECTION,BRONX,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,06/21/2023 09:45:00 PM,11 BRONX,13,Precinct 49,,BRONX,1021095,253114,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86133729893895,-73.86679786867315,POINT (-73.866797868673 40.861337298939)
57967918,06/21/2023 09:37:52 AM,06/21/2023 09:54:08 AM,DHS,Department of Homeless Services,Homeless Person Assistance,,,Street/Sidewalk,10010,50 GRAMERCY PARK NORTH,GRAMERCY PARK NORTH,LEXINGTON AVENUE,EAST 21 STREET,LEXINGTON AVENUE,EAST   21 STREET,ADDRESS,NEW YORK,GRAMERCY PARK NORTH,,Closed,,"Based on the information you provided, the Department of Homeless Services has referred this request to the New York City Police Department.",06/21/2023 09:54:08 AM,06 MANHATTAN,02,Precinct 13,1008770013,MANHATTAN,988190,208250,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.73827390123115,-73.98578241668497,POINT (-73.985782416685 40.738273901231)
57970195,06/21/2023 04:46:59 PM,06/22/2023 01:06:13 PM,DSNY,Department of Sanitation,Dead Animal,Other,Street or Sidewalk,Street,10309,459 RICHARD AVENUE,RICHARD AVENUE,HYLAN BOULEVARD,FLOWER AVENUE,HYLAN BOULEVARD,FLOWER AVENUE,ADDRESS,STATEN ISLAND,RICHARD AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/22/2023 11:10:50 AM,03 STATEN ISLAND,51,Precinct 123,5077100121,STATEN ISLAND,922023,124106,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.507099077044295,-74.22377146457792,POINT (-74.223771464578 40.507099077044)
57960691,06/21/2023 07:42:48 AM,07/27/2023 12:14:41 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10028,12 EAST   86 STREET,EAST   86 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST   86 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:14:47 PM,08 MANHATTAN,04,Precinct 19,1014970009,MANHATTAN,995355,223928,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78129989454938,-73.95990144939537,POINT (-73.959901449395 40.781299894549)
57964939,06/21/2023 07:17:50 PM,06/21/2023 07:54:39 PM,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,,Street/Sidewalk,10065,354 EAST   66 STREET,EAST   66 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   66 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/21/2023 07:54:44 PM,08 MANHATTAN,05,Precinct 19,1014400030,MANHATTAN,995362,217788,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76444719347526,-73.95988632608604,POINT (-73.959886326086 40.764447193475)
57969511,06/21/2023 05:41:12 PM,06/21/2023 05:42:16 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),,Street/Sidewalk,10035,2 AVENUE,2 AVENUE,2 AVENUE,EAST  122 STREET,2 AVENUE,EAST  122 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 05:42:22 PM,11 MANHATTAN,08,Precinct 25,,MANHATTAN,1002269,231034,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80079255501521,-73.93491693777082,POINT (-73.934916937771 40.800792555015)
57957586,06/20/2023 02:34:46 PM,09/06/2023 08:33:40 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING,RESIDENTIAL BUILDING,10462,2331 GLEASON AVENUE,GLEASON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/06/2023 12:00:00 AM,09 BRONX,18,Precinct 43,2038300075,BRONX,1026627,242616,PHONE,Unspecified,BRONX,,,,,,,,40.83249860204296,-73.8468649545198,POINT (-73.84686495452 40.832498602043)
57959827,06/20/2023 10:47:32 PM,06/20/2023 10:53:34 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11249,400 KENT AVENUE,KENT AVENUE,BROADWAY,SOUTH    8 STREET,BROADWAY,SOUTH    8 STREET,ADDRESS,BROOKLYN,KENT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 10:53:38 PM,01 BROOKLYN,33,Precinct 90,3021280001,BROOKLYN,992973,198207,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.710704880025176,-73.96853586620725,POINT (-73.968535866207 40.710704880025)
57957046,06/20/2023 10:12:58 AM,06/20/2023 11:30:41 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11385,58-23 79 AVENUE,79 AVENUE,CYPRESS AVENUE,60 STREET,CYPRESS AVENUE,60 STREET,ADDRESS,RIDGEWOOD,79 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/20/2023 11:30:44 AM,05 QUEENS,30,Precinct 104,4035700074,QUEENS,1012715,192466,PHONE,Unspecified,QUEENS,,,,,,,,40.6949057045138,-73.89735016380179,POINT (-73.897350163802 40.694905704514)
57960475,06/21/2023 10:02:36 PM,06/22/2023 12:53:13 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11379,67-46 80 STREET,80 STREET,67 ROAD,67 DRIVE,67 ROAD,67 DRIVE,ADDRESS,MIDDLE VILLAGE,80 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/22/2023 12:53:17 PM,05 QUEENS,30,Precinct 104,4037810043,QUEENS,1019909,198753,MOBILE,Unspecified,QUEENS,,,,,,,,40.71213596103052,-73.87137406687111,POINT (-73.871374066871 40.712135961031)
57954958,06/20/2023 05:20:04 AM,06/27/2023 01:54:44 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,10314,313 BUCHANAN AVENUE,BUCHANAN AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/27/2023 12:00:00 AM,02 STATEN ISLAND,49,Precinct 121,5007720053,STATEN ISLAND,947062,160549,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60726823472859,-74.13393049944659,POINT (-74.133930499447 40.607268234729)
