Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57962112,06/21/2023 10:36:56 PM,06/22/2023 02:30:23 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11372,35-55 73 STREET,73 STREET,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,ADDRESS,JACKSON HEIGHTS,73 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,06/22/2023 02:30:28 AM,03 QUEENS,25,Precinct 115,4012730044,QUEENS,1013903,212734,ONLINE,Unspecified,QUEENS,,,,,,,,40.7505325174519,-73.8929767305771,POINT (-73.892976730577 40.750532517452)
57964020,06/21/2023 08:17:56 PM,06/21/2023 08:49:42 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11249,111 NORTH   12 STREET,NORTH   12 STREET,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,ADDRESS,BROOKLYN,NORTH   12 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 08:49:45 PM,01 BROOKLYN,33,Precinct 94,3022830001,BROOKLYN,996160,202334,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72202878901314,-73.95703295734614,POINT (-73.957032957346 40.722028789013)
57955479,06/20/2023 04:44:26 PM,06/24/2023 06:48:56 AM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,N/A,Street,10312,556 JEFFERSON BOULEVARD,JEFFERSON BOULEVARD,WOODROW ROAD,VESPA AVENUE,WOODROW ROAD,VESPA AVENUE,ADDRESS,STATEN ISLAND,JEFFERSON BOULEVARD,,Closed,,The Department of Sanitation collected the requested items.,06/23/2023 09:58:59 AM,03 STATEN ISLAND,51,Precinct 123,5060130063,STATEN ISLAND,931108,139467,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.54932112339629,-74.19122203867995,POINT (-74.19122203868 40.549321123396)
57958521,06/20/2023 10:36:25 AM,06/22/2023 11:09:36 AM,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Other Store (Non-Food),Goods or Services Not Delivered,Business,11203,4910 AVENUE D,AVENUE D,EAST   49 STREET,UTICA AVENUE,EAST   49 STREET,UTICA AVENUE,ADDRESS,BROOKLYN,AVENUE D,,Closed,,"The Department of Consumer and Worker Protection (DCWP) closed your NYC311 Service Request.   DCWP couldn't take action on your complaint because it didn't include important details, such as your contact information or the business's name or location.  If you would like to pursue this complaint, you can file a new NYC311 Service Request. Please provide more information about the complaint so DCWP can help you.",06/22/2023 11:09:41 AM,17 BROOKLYN,45,Precinct 67,3047800105,BROOKLYN,1003639,173210,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64207683551181,-73.93013519522225,POINT (-73.930135195222 40.642076835512)
57957837,06/20/2023 06:39:50 PM,07/07/2023 10:06:12 AM,DOT,Department of Transportation,Curb Condition,Defacement,Other,Curb,11204,1858 73 STREET,73 STREET,18 AVENUE,19 AVENUE,18 AVENUE,19 AVENUE,ADDRESS,BROOKLYN,73 STREET,,Closed,,The Department of Transportation inspected the condition you reported and issued a notice to the responsible party to correct the condition.,07/07/2023 10:06:17 AM,11 BROOKLYN,43,Precinct 62,3062050037,BROOKLYN,986011,162923,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61386223368837,-73.99365723310736,POINT (-73.993657233107 40.613862233688)
57957720,06/20/2023 02:02:07 PM,06/20/2023 02:09:05 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,,Street/Sidewalk,11101,45-02 VERNON BOULEVARD,VERNON BOULEVARD,45 AVENUE,10 STREET,45 AVENUE,10 STREET,ADDRESS,LONG ISLAND CITY,VERNON BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 02:09:11 PM,02 QUEENS,26,Precinct 108,4000250010,QUEENS,997489,211974,ONLINE,Unspecified,QUEENS,,,,,,,,40.74848631848375,-73.95221942932949,POINT (-73.952219429329 40.748486318484)
57965550,06/21/2023 01:44:40 PM,08/04/2023 05:11:18 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE,RESIDENTIAL BUILDING,10452,1011 NELSON AVENUE,NELSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/04/2023 12:00:00 AM,04 BRONX,08,Precinct 44,2025120041,BRONX,1004037,242811,PHONE,Unspecified,BRONX,,,,,,,,40.833113322378146,-73.92849635571561,POINT (-73.928496355716 40.833113322378)
57958773,06/20/2023 11:19:28 PM,06/20/2023 11:33:27 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11103,30-10 STEINWAY STREET,STEINWAY STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 11:33:30 PM,01 QUEENS,22,Precinct 114,4006600050,QUEENS,1007668,217390,MOBILE,Unspecified,QUEENS,,,,,,,,40.76333075434715,-73.91546378848047,POINT (-73.91546378848 40.763330754347)
57966630,06/21/2023 02:49:07 AM,06/21/2023 03:05:26 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10314,791 MANOR ROAD,MANOR ROAD,SCHMIDTS LANE,WESTWOOD AVENUE,SCHMIDTS LANE,WESTWOOD AVENUE,ADDRESS,STATEN ISLAND,MANOR ROAD,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,06/21/2023 03:05:31 AM,02 STATEN ISLAND,49,Precinct 122,5007060001,STATEN ISLAND,950647,160605,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.607436262804384,-74.12101961864539,POINT (-74.121019618645 40.607436262804)
57961437,06/21/2023 02:57:37 PM,06/21/2023 03:16:59 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10009,432 EAST    9 STREET,EAST    9 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST    9 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 03:17:07 PM,03 MANHATTAN,02,Precinct 9,1004360025,MANHATTAN,988843,204352,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.727574534230584,-73.98342871172505,POINT (-73.983428711725 40.727574534231)
57959952,06/20/2023 02:51:06 AM,06/20/2023 03:48:45 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11222,141 INDIA STREET,INDIA STREET,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,ADDRESS,BROOKLYN,INDIA STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 03:48:50 AM,01 BROOKLYN,33,Precinct 94,3025330001,BROOKLYN,996952,206103,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.73237267287259,-73.95416858948548,POINT (-73.954168589485 40.732372672873)
57964308,06/21/2023 01:33:23 AM,06/26/2023 06:43:34 PM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,BASIN BROKEN/LEAKING,RESIDENTIAL BUILDING,11203,792 CLARKSON AVENUE,CLARKSON AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/26/2023 12:00:00 AM,17 BROOKLYN,41,Precinct 67,3046350006,BROOKLYN,1003005,178463,PHONE,Unspecified,BROOKLYN,,,,,,,,40.656496542114304,-73.9324050941799,POINT (-73.93240509418 40.656496542114)
57965667,06/21/2023 07:37:04 AM,06/21/2023 08:13:51 AM,DPR,Department of Parks and Recreation,Illegal Tree Damage,Roots Damaged,N/A,Street,10009,636 EAST    5 STREET,EAST    5 STREET,DEAD END,AVENUE C,DEAD END,AVENUE C,ADDRESS,NEW YORK,EAST    5 STREET,,Closed,,NYC Parks determined that this issue is not within its jurisdiction. Please file a Service Request with the New York City Housing Authority.,06/21/2023 08:15:18 AM,03 MANHATTAN,02,Precinct 9,1003870020,MANHATTAN,989574,202811,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72334445388168,-73.98079252361237,POINT (-73.980792523612 40.723344453882)
57958188,06/20/2023 09:56:42 AM,07/01/2023 01:22:55 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Street,11414,BROADWAY,BROADWAY,102 STREET,CHURCH STREET,102 STREET,CHURCH STREET,BLOCKFACE,,,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/21/2023 11:51:18 AM,Unspecified QUEENS,,Precinct 106,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
57960339,06/20/2023 05:57:45 PM,07/10/2023 12:05:13 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,AT WALL OR CEILING,RESIDENTIAL BUILDING,11372,89-04 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/10/2023 12:00:00 AM,03 QUEENS,25,Precinct 115,4014500001,QUEENS,1017951,214157,PHONE,Unspecified,QUEENS,,,,,,,,40.75442378697727,-73.87835962095515,POINT (-73.878359620955 40.754423786977)
57966351,06/20/2023 07:48:54 PM,08/06/2024 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,,11365,49-39 167 STREET,167 STREET,,,,,ADDRESS,FRESH MEADOWS,,,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",08/06/2024 12:00:00 AM,07 QUEENS,20,Precinct 109,4055710010,QUEENS,1039416,211958,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74828023677769,-73.80090211145175,POINT (-73.800902111452 40.748280236778)
57969627,06/21/2023 02:14:51 PM,07/01/2023 06:09:56 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,HOLE OR CRACKED,RESIDENTIAL BUILDING,10452,1515 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/01/2023 12:00:00 AM,04 BRONX,14,Precinct 44,2028350016,BRONX,1008459,245889,PHONE,Unspecified,BRONX,,,,,,,,40.84155052157685,-73.9125056166597,POINT (-73.91250561666 40.841550521577)
57954714,06/21/2023 12:33:38 AM,06/21/2023 12:39:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11101,1-15 57 AVENUE,57 AVENUE,CENTER BOULEVARD,2 STREET,CENTER BOULEVARD,2 STREET,ADDRESS,LONG ISLAND CITY,57 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 12:39:16 AM,02 QUEENS,26,Precinct 108,4000067503,QUEENS,994856,208586,ONLINE,Unspecified,QUEENS,,,,,,,,40.739190656062014,-73.96172747016304,POINT (-73.961727470163 40.739190656062)
57954372,06/20/2023 11:45:31 AM,06/20/2023 12:18:09 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11230,1013 MCDONALD AVENUE,MCDONALD AVENUE,LAWRENCE AVENUE,PARKVILLE AVENUE,LAWRENCE AVENUE,PARKVILLE AVENUE,ADDRESS,BROOKLYN,MCDONALD AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 12:18:16 PM,14 BROOKLYN,40,Precinct 70,3054220007,BROOKLYN,990690,168400,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62889329047681,-73.97679919427205,POINT (-73.976799194272 40.628893290477)
57966720,06/21/2023 11:07:52 PM,06/21/2023 11:25:10 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10456,1011 WASHINGTON AVENUE,WASHINGTON AVENUE,EAST  164 STREET,WEIHER COURT,EAST  164 STREET,WEIHER COURT,ADDRESS,BRONX,WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 11:25:13 PM,03 BRONX,16,Precinct 42,2023860144,BRONX,1009228,240291,ONLINE,Unspecified,BRONX,,,,,,,,40.82618349190198,-73.90974720069485,POINT (-73.909747200695 40.826183491902)
57955362,06/20/2023 07:20:00 PM,06/23/2023 05:08:00 PM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),NV1,,10009,342 EAST    8 STREET,EAST    8 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection closed or canceled this complaint at the complainant's request.,06/23/2023 05:08:00 PM,03 MANHATTAN,02,Precinct 9,1003907502,MANHATTAN,990147,203348,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72481802525882,-73.97872483227678,POINT (-73.978724832277 40.724818025259)
57956532,06/20/2023 11:18:47 AM,06/22/2023 02:37:53 PM,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Door to Door Sales,Purpose of Visit Not Stated,Business,10013,39 MOTT STREET,MOTT STREET,PELL STREET,BAYARD STREET,PELL STREET,BAYARD STREET,ADDRESS,NEW YORK,MOTT STREET,,Closed,,"The Department of Consumer and Worker Protection (DCWP) determined this issue isn't within its jurisdiction.  Unfortunately, DCWP doesn't know of any agency that can act on the complaint and can't provide further assistance.",06/22/2023 02:37:56 PM,03 MANHATTAN,01,Precinct 5,1001640031,MANHATTAN,984577,199804,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7150925584183,-73.99882042315367,POINT (-73.998820423154 40.715092558418)
57958395,06/20/2023 09:17:09 AM,06/20/2023 11:46:10 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11358,170-16 39 AVENUE,39 AVENUE,170 STREET,171 STREET,170 STREET,171 STREET,ADDRESS,FLUSHING,39 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 11:46:14 AM,07 QUEENS,19,Precinct 109,4053230005,QUEENS,1040890,216800,PHONE,Unspecified,QUEENS,,,,,,,,40.761560941035825,-73.79554157499989,POINT (-73.795541575 40.761560941036)
57967386,06/21/2023 05:06:31 AM,07/27/2023 12:14:33 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10021,271 EAST   71 STREET,EAST   71 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   71 STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",07/27/2023 12:14:37 PM,08 MANHATTAN,05,Precinct 19,,MANHATTAN,995487,219218,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.76837201483666,-73.95943269273494,POINT (-73.959432692735 40.768372014837)
57968034,06/21/2023 03:10:10 PM,06/21/2023 03:10:43 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10468,233 LANDING ROAD,LANDING ROAD,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,CEDAR AVENUE,MAJOR DEEGAN EXPRESSWAY,ADDRESS,BRONX,LANDING ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/21/2023 03:10:52 PM,07 BRONX,14,Precinct 52,2032367501,BRONX,1008841,253488,ONLINE,Unspecified,BRONX,,,,,,,,40.86240645467484,-73.91109714827905,POINT (-73.911097148279 40.862406454675)
57967665,06/21/2023 07:52:45 AM,06/22/2023 10:34:44 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Littering,Sidewalk,11217,619 BALTIC STREET,BALTIC STREET,4 AVENUE,GREGORY PLACE,4 AVENUE,GREGORY PLACE,ADDRESS,BROOKLYN,BALTIC STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/22/2023 10:34:50 AM,06 BROOKLYN,39,Precinct 78,3009370076,BROOKLYN,989717,187152,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68036408306461,-73.98028933214377,POINT (-73.980289332144 40.680364083065)
57966288,06/21/2023 08:23:15 PM,07/11/2023 05:19:54 PM,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,N/A,Street,10065,406 EAST   63 STREET,EAST   63 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   63 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/23/2023 08:56:32 PM,08 MANHATTAN,05,Precinct 19,1014570044,MANHATTAN,995371,216889,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76197965899731,-73.95985532391002,POINT (-73.95985532391 40.761979658997)
57968106,06/21/2023 11:47:21 AM,06/21/2023 11:55:56 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10301,207 BAY STREET,BAY STREET,VICTORY BLVD FOOTBRIDGE,MINTHORNE STREET,VICTORY BLVD FOOTBRIDGE,MINTHORNE STREET,ADDRESS,STATEN ISLAND,BAY STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 11:56:02 AM,01 STATEN ISLAND,49,Precinct 120,5004970009,STATEN ISLAND,963091,171326,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63690160877196,-74.07623677289368,POINT (-74.076236772894 40.636901608772)
57961041,06/21/2023 04:37:23 PM,08/03/2024 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,,11377,42-16 64 STREET,64 STREET,,,,,ADDRESS,WOODSIDE,,,Closed,,The Department of Buildings has made an attempt execute an access warrant at this property that resulted in no access. Another attempt will be made.,08/03/2024 12:00:00 AM,02 QUEENS,26,Precinct 108,4013400048,QUEENS,1011673,209944,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.742881869690635,-73.9010365902345,POINT (-73.901036590234 40.742881869691)
57956010,06/20/2023 10:26:47 PM,06/20/2023 10:45:30 PM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,,Store/Commercial,11433,108-57 MERRICK BOULEVARD,MERRICK BOULEVARD,108 AVENUE,108 DRIVE,108 AVENUE,108 DRIVE,ADDRESS,JAMAICA,MERRICK BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 10:45:36 PM,12 QUEENS,27,Precinct 103,,QUEENS,1043759,193559,ONLINE,Unspecified,QUEENS,,,,,,,,40.697751427306855,-73.78539067090757,POINT (-73.785390670908 40.697751427307)
57956640,06/20/2023 10:29:02 AM,06/20/2023 10:29:02 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,,Other (Explain Below),11385,7 SAINT JOHN ROAD,SAINT JOHN ROAD,MENAHAN STREET,GROVE STREET,MENAHAN STREET,GROVE STREET,ADDRESS,RIDGEWOOD,ST JOHNS ROAD,,Closed,,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,06/20/2023 10:29:02 AM,05 QUEENS,30,Precinct 104,4033910039,QUEENS,1009841,196863,PHONE,Unspecified,QUEENS,,,,,,,,40.706983211209135,-73.90769760113712,POINT (-73.907697601137 40.706983211209)
57966990,06/21/2023 05:42:29 PM,06/29/2023 08:45:14 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING,RESIDENTIAL BUILDING,10461,1921 HOBART AVENUE,HOBART AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/29/2023 12:00:00 AM,10 BRONX,13,Precinct 45,2042340052,BRONX,1030937,249002,ONLINE,Unspecified,BRONX,,,,,,,,40.85000454447835,-73.83124576416397,POINT (-73.831245764164 40.850004544478)
57963570,06/21/2023 08:50:28 AM,06/22/2023 11:11:10 AM,DSNY,Department of Sanitation,Dirty Condition,Trash,Not Cleaned by Property Owner,Sidewalk,10451,750 GRANDCONCOURSE,GRANDCONCOURSE,EAST  153 STREET,EAST  156 STREET,EAST  153 STREET,EAST  156 STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/22/2023 11:11:16 AM,04 BRONX,16,Precinct 44,2024580026,BRONX,1005104,239088,PHONE,Unspecified,BRONX,,,,,,,,40.822892299365904,-73.92465214640484,POINT (-73.924652146405 40.822892299366)
57960330,06/20/2023 08:29:38 AM,06/22/2023 06:18:27 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING,RESIDENTIAL BUILDING,11213,1196 EASTERN PARKWAY,EASTERN PARKWAY,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/22/2023 12:00:00 AM,09 BROOKLYN,41,Precinct 71,3013970035,BROOKLYN,1003932,182902,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6686785997877,-73.92905113642485,POINT (-73.929051136425 40.668678599788)
57953499,06/20/2023 10:15:57 AM,06/23/2023 07:45:48 PM,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,BROKEN OR MISSING,RESIDENTIAL BUILDING,11692,435 BEACH   66 STREET,BEACH   66 STREET,,,,,ADDRESS,ARVERNE,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/23/2023 12:00:00 AM,14 QUEENS,31,Precinct 100,4160400054,QUEENS,1041115,155654,PHONE,Unspecified,QUEENS,,,,,,,,40.593728065629236,-73.79524530758867,POINT (-73.795245307589 40.593728065629)
57965001,06/21/2023 05:55:39 PM,06/21/2023 06:43:34 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11233,869 HALSEY STREET,HALSEY STREET,HOWARD AVENUE,SARATOGA AVENUE,HOWARD AVENUE,SARATOGA AVENUE,ADDRESS,BROOKLYN,HALSEY STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 06:43:42 PM,03 BROOKLYN,41,Precinct 81,3014910038,BROOKLYN,1007024,189028,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68548566516495,-73.91788452733553,POINT (-73.917884527336 40.685485665165)
57969060,06/21/2023 09:29:52 PM,06/21/2023 10:09:51 PM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,,Street/Sidewalk,11209,8105 4 AVENUE,4 AVENUE,81 STREET,82 STREET,81 STREET,82 STREET,ADDRESS,BROOKLYN,4 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/21/2023 10:09:57 PM,10 BROOKLYN,47,Precinct 68,3059980001,BROOKLYN,976784,167467,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.626331596572115,-74.02689605090485,POINT (-74.026896050905 40.626331596572)
57953067,06/20/2023 10:53:39 AM,06/20/2023 11:15:44 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11249,288 BERRY STREET,BERRY STREET,SOUTH    2 STREET,SOUTH    3 STREET,SOUTH    2 STREET,SOUTH    3 STREET,ADDRESS,BROOKLYN,BERRY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 11:15:49 AM,01 BROOKLYN,34,Precinct 90,3024160151,BROOKLYN,994285,199235,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71352510435361,-73.96380190940029,POINT (-73.9638019094 40.713525104354)
57967350,06/22/2023 02:00:28 AM,06/22/2023 02:30:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11234,2774 MILL AVENUE,MILL AVENUE,56 DRIVE,NATIONAL DRIVE,56 DRIVE,NATIONAL DRIVE,ADDRESS,BROOKLYN,MILL AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/22/2023 02:30:31 AM,18 BROOKLYN,46,Precinct 63,3085930080,BROOKLYN,1007839,160506,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.607196843636174,-73.91504564812742,POINT (-73.915045648127 40.607196843636)
57963156,06/21/2023 05:52:31 AM,06/21/2023 06:05:04 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10018,537 WEST   38 STREET,WEST   38 STREET,AMTRAK-NORTHEAST LINE,11 AVENUE,AMTRAK-NORTHEAST LINE,11 AVENUE,ADDRESS,NEW YORK,WEST   38 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/21/2023 06:05:08 AM,04 MANHATTAN,03,Precinct 10,1007100011,MANHATTAN,984471,215409,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.757924429976406,-73.99920228100243,POINT (-73.999202281002 40.757924429976)
57962400,06/21/2023 03:20:00 PM,06/28/2023 09:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),NC1,,10025,COLUMBUS AVENUE,COLUMBUS AVENUE,WEST   94 STREET,WEST   95 STREET,,,BLOCKFACE,MANHATTAN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/28/2023 09:45:00 AM,07 MANHATTAN,,Precinct 24,,MANHATTAN,,,PHONE,Unspecified,MANHATTAN,,,,,,,,,,
57959151,06/20/2023 06:44:17 PM,06/20/2023 06:50:25 PM,NYPD,New York City Police Department,Drug Activity,Use Outside,,Street/Sidewalk,11432,82-68 164 STREET,164 STREET,82 ROAD,GRAND CENTRAL PARKWAY,82 ROAD,GRAND CENTRAL PARKWAY,ADDRESS,JAMAICA,164 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/20/2023 06:50:28 PM,08 QUEENS,24,Precinct 107,4068580001,QUEENS,1038740,200651,ONLINE,Unspecified,QUEENS,,,,,,,,40.71724956934783,-73.80343340538089,POINT (-73.803433405381 40.717249569348)
